iteration;exec time (1 thread);exec time (2 threads);exec time (2 threads linear);speedup;speedup (linear);efficiency;efficiency (linear);difference (1 thread);difference(2 threads)
60;16.550086;7.010109;8.275043;2.360889;2.000000;1.180444;1.000000;59541320.000000;59541316.000000
61;16.825071;7.125335;8.412535;2.361303;2.000000;1.180651;1.000000;59254552.000000;59254560.000000
62;17.094209;7.239590;8.547104;2.361212;2.000000;1.180606;1.000000;58969140.000000;58969136.000000
63;17.322369;7.352387;8.661185;2.356020;2.000000;1.178010;1.000000;58685436.000000;58685432.000000
64;17.560043;7.465447;8.780022;2.352176;2.000000;1.176088;1.000000;58402960.000000;58402952.000000
65;17.850546;7.583023;8.925273;2.354014;2.000000;1.177007;1.000000;58122328.000000;58122340.000000
66;18.075475;7.700288;9.037737;2.347377;2.000000;1.173688;1.000000;57843584.000000;57843588.000000
67;18.304265;7.813655;9.152133;2.342600;2.000000;1.171300;1.000000;57565916.000000;57565948.000000
68;18.547526;7.927572;9.273763;2.339623;2.000000;1.169811;1.000000;57289676.000000;57289668.000000
69;18.787429;8.041974;9.393715;2.336171;2.000000;1.168086;1.000000;57015156.000000;57015164.000000
70;19.018203;8.153189;9.509101;2.332609;2.000000;1.166305;1.000000;56741932.000000;56741920.000000
71;19.254919;8.264940;9.627460;2.329711;2.000000;1.164855;1.000000;56470432.000000;56470428.000000
72;19.545332;8.377691;9.772666;2.333021;2.000000;1.166511;1.000000;56200316.000000;56200320.000000
73;19.775421;8.493559;9.887710;2.328285;2.000000;1.164142;1.000000;55931628.000000;55931628.000000
74;20.004759;8.607094;10.002380;2.324218;2.000000;1.162109;1.000000;55664576.000000;55664576.000000
75;20.257956;8.719394;10.128978;2.323322;2.000000;1.161661;1.000000;55398428.000000;55398436.000000
76;20.490598;8.836110;10.245299;2.318961;2.000000;1.159481;1.000000;55134208.000000;55134212.000000
77;20.716140;8.951514;10.358070;2.314261;2.000000;1.157131;1.000000;54871160.000000;54871148.000000
78;20.967085;9.066971;10.483542;2.312468;2.000000;1.156234;1.000000;54609800.000000;54609780.000000
79;21.242188;9.180218;10.621094;2.313909;2.000000;1.156954;1.000000;54349816.000000;54349820.000000
80;21.470604;9.296031;10.735302;2.309653;2.000000;1.154826;1.000000;54091072.000000;54091048.000000
81;21.701325;9.410836;10.850663;2.305993;2.000000;1.152997;1.000000;53833708.000000;53833728.000000
82;21.975255;9.524825;10.987627;2.307156;2.000000;1.153578;1.000000;53577828.000000;53577836.000000
83;22.202841;9.639369;11.101420;2.303350;2.000000;1.151675;1.000000;53323652.000000;53323644.000000
84;22.445223;9.748898;11.222612;2.302334;2.000000;1.151167;1.000000;53070636.000000;53070656.000000
85;22.676494;9.862946;11.338247;2.299160;2.000000;1.149580;1.000000;52818860.000000;52818876.000000
86;22.946980;9.977770;11.473490;2.299811;2.000000;1.149905;1.000000;52568032.000000;52568040.000000
87;23.180005;10.094283;11.590002;2.296350;2.000000;1.148175;1.000000;52319184.000000;52319192.000000
88;23.456839;10.208767;11.728420;2.297715;2.000000;1.148858;1.000000;52071556.000000;52071548.000000
89;23.764649;10.319591;11.882325;2.302867;2.000000;1.151434;1.000000;51824856.000000;51824876.000000
90;23.996072;10.433014;11.998036;2.300013;2.000000;1.150007;1.000000;51579908.000000;51579948.000000
91;24.239269;10.548163;12.119635;2.297961;2.000000;1.148981;1.000000;51336232.000000;51336248.000000
92;24.484313;10.660265;12.242157;2.296783;2.000000;1.148391;1.000000;51093792.000000;51093788.000000
93;24.711485;10.775705;12.355743;2.293259;2.000000;1.146630;1.000000;50852836.000000;50852820.000000
94;24.950113;10.893166;12.475056;2.290437;2.000000;1.145219;1.000000;50613116.000000;50613096.000000
95;25.181742;11.002844;12.590871;2.288658;2.000000;1.144329;1.000000;50374400.000000;50374392.000000
96;25.454061;11.116047;12.727030;2.289848;2.000000;1.144924;1.000000;50137180.000000;50137160.000000
97;25.710383;11.227264;12.855191;2.289995;2.000000;1.144998;1.000000;49901248.000000;49901208.000000
98;25.944219;11.341577;12.972110;2.287532;2.000000;1.143766;1.000000;49666280.000000;49666256.000000
99;26.206114;11.458450;13.103057;2.287056;2.000000;1.143528;1.000000;49432832.000000;49432844.000000
100;26.460643;11.572861;13.230321;2.286439;2.000000;1.143220;1.000000;49200940.000000;49200940.000000
101;26.691615;11.688368;13.345808;2.283605;2.000000;1.141802;1.000000;48969828.000000;48969832.000000
102;26.922719;11.801237;13.461359;2.281347;2.000000;1.140674;1.000000;48740224.000000;48740208.000000
103;27.181509;11.916676;13.590754;2.280964;2.000000;1.140482;1.000000;48511160.000000;48511164.000000
104;27.412570;12.031926;13.706285;2.278319;2.000000;1.139160;1.000000;48283888.000000;48283884.000000
105;27.649974;12.146520;13.824987;2.276370;2.000000;1.138185;1.000000;48058136.000000;48058148.000000
106;27.937629;12.255352;13.968815;2.279627;2.000000;1.139813;1.000000;47833192.000000;47833204.000000
107;28.167668;12.368553;14.083834;2.277362;2.000000;1.138681;1.000000;47609592.000000;47609596.000000
108;28.407877;12.484146;14.203938;2.275516;2.000000;1.137758;1.000000;47386708.000000;47386728.000000
109;28.668550;12.597881;14.334275;2.275665;2.000000;1.137832;1.000000;47165708.000000;47165700.000000
110;28.908812;12.712305;14.454406;2.274081;2.000000;1.137040;1.000000;46945492.000000;46945508.000000
111;29.153894;12.827505;14.576947;2.272764;2.000000;1.136382;1.000000;46726872.000000;46726880.000000
112;29.385937;12.940866;14.692969;2.270786;2.000000;1.135393;1.000000;46509052.000000;46509044.000000
113;29.640909;13.058711;14.820455;2.269819;2.000000;1.134909;1.000000;46292004.000000;46292024.000000
114;29.873863;13.172813;14.936931;2.267842;2.000000;1.133921;1.000000;46076848.000000;46076856.000000
115;30.104646;13.290522;15.052323;2.265121;2.000000;1.132561;1.000000;45862776.000000;45862776.000000
116;30.387408;13.404136;15.193704;2.267017;2.000000;1.133509;1.000000;45648984.000000;45648980.000000
117;30.621846;13.515673;15.310923;2.265655;2.000000;1.132827;1.000000;45437068.000000;45437060.000000
118;30.852974;13.632527;15.426487;2.263188;2.000000;1.131594;1.000000;45226236.000000;45226232.000000
119;31.096618;13.747857;15.548309;2.261925;2.000000;1.130962;1.000000;45016260.000000;45016244.000000
120;31.360144;13.866219;15.680072;2.261622;2.000000;1.130811;1.000000;44808100.000000;44808104.000000
121;31.588087;13.979293;15.794044;2.259634;2.000000;1.129817;1.000000;44600292.000000;44600296.000000
122;31.839060;14.088411;15.919530;2.259947;2.000000;1.129973;1.000000;44393620.000000;44393608.000000
123;32.119161;14.204210;16.059580;2.261242;2.000000;1.130621;1.000000;44188568.000000;44188568.000000
124;32.360160;14.317165;16.180080;2.260235;2.000000;1.130118;1.000000;43984076.000000;43984088.000000
125;32.601883;14.431197;16.300941;2.259125;2.000000;1.129563;1.000000;43780952.000000;43780980.000000
126;32.863690;14.546026;16.431845;2.259290;2.000000;1.129645;1.000000;43578500.000000;43578520.000000
127;33.093416;14.661050;16.546708;2.257234;2.000000;1.128617;1.000000;43377636.000000;43377652.000000
128;33.325184;14.773252;16.662592;2.255779;2.000000;1.127889;1.000000;43177640.000000;43177656.000000
129;33.553465;14.888427;16.776733;2.253661;2.000000;1.126830;1.000000;42978544.000000;42978560.000000
130;33.828568;15.005333;16.914284;2.254436;2.000000;1.127218;1.000000;42780560.000000;42780588.000000
131;34.055412;15.115792;17.027706;2.252969;2.000000;1.126485;1.000000;42584016.000000;42584032.000000
132;34.287383;15.233181;17.143691;2.250835;2.000000;1.125418;1.000000;42388320.000000;42388340.000000
133;34.564314;15.347983;17.282157;2.252043;2.000000;1.126021;1.000000;42193024.000000;42193016.000000
134;34.793149;15.466140;17.396574;2.249634;2.000000;1.124817;1.000000;41999336.000000;41999352.000000
135;35.023092;15.581468;17.511546;2.247740;2.000000;1.123870;1.000000;41806824.000000;41806828.000000
136;35.271515;15.698283;17.635757;2.246839;2.000000;1.123419;1.000000;41615224.000000;41615252.000000
137;35.538066;15.813925;17.769033;2.247264;2.000000;1.123632;1.000000;41424024.000000;41424024.000000
138;35.769301;15.927438;17.884651;2.245766;2.000000;1.122883;1.000000;41234440.000000;41234480.000000
139;36.004212;16.040301;18.002106;2.244610;2.000000;1.122305;1.000000;41045840.000000;41045860.000000
140;36.310024;16.153260;18.155012;2.247845;2.000000;1.123923;1.000000;40857812.000000;40857848.000000
141;36.541474;16.265752;18.270737;2.246528;2.000000;1.123264;1.000000;40671284.000000;40671288.000000
142;36.774909;16.379386;18.387455;2.245195;2.000000;1.122597;1.000000;40485680.000000;40485680.000000
143;37.028365;16.492314;18.514182;2.245189;2.000000;1.122595;1.000000;40300444.000000;40300452.000000
144;37.264833;16.606522;18.632417;2.243988;2.000000;1.121994;1.000000;40116904.000000;40116896.000000
145;37.495996;16.717266;18.747998;2.242950;2.000000;1.121475;1.000000;39933808.000000;39933796.000000
146;37.727765;16.826879;18.863882;2.242113;2.000000;1.121057;1.000000;39751868.000000;39751880.000000
147;38.011810;16.946513;19.005905;2.243046;2.000000;1.121523;1.000000;39571096.000000;39571100.000000
148;38.242136;17.063307;19.121068;2.241191;2.000000;1.120596;1.000000;39391052.000000;39391044.000000
149;38.472477;17.177602;19.236238;2.239688;2.000000;1.119844;1.000000;39211924.000000;39211944.000000
150;38.761081;17.291157;19.380540;2.241671;2.000000;1.120835;1.000000;39033764.000000;39033760.000000
151;38.989309;17.407029;19.494654;2.239860;2.000000;1.119930;1.000000;38856508.000000;38856504.000000
152;39.220617;17.519659;19.610309;2.238663;2.000000;1.119332;1.000000;38680488.000000;38680500.000000
153;39.453440;17.633244;19.726720;2.237447;2.000000;1.118723;1.000000;38504640.000000;38504644.000000
154;39.706981;17.748228;19.853490;2.237236;2.000000;1.118618;1.000000;38330340.000000;38330332.000000
155;39.936181;17.864581;19.968090;2.235495;2.000000;1.117747;1.000000;38157084.000000;38157080.000000
156;40.181153;17.976250;20.090577;2.235236;2.000000;1.117618;1.000000;37984104.000000;37984116.000000
157;40.469076;18.091405;20.234538;2.236923;2.000000;1.118461;1.000000;37812356.000000;37812352.000000
158;40.714178;18.206798;20.357089;2.236208;2.000000;1.118104;1.000000;37641340.000000;37641276.000000
159;40.944311;18.320456;20.472155;2.234896;2.000000;1.117448;1.000000;37471516.000000;37471508.000000
160;41.205789;18.432934;20.602894;2.235444;2.000000;1.117722;1.000000;37302364.000000;37302356.000000
161;41.445268;18.548030;20.722634;2.234484;2.000000;1.117242;1.000000;37134208.000000;37134216.000000
162;41.673524;18.662656;20.836762;2.232990;2.000000;1.116495;1.000000;36967296.000000;36967304.000000
163;41.897878;18.779101;20.948939;2.231091;2.000000;1.115545;1.000000;36800668.000000;36800664.000000
164;42.178878;18.889880;21.089439;2.232882;2.000000;1.116441;1.000000;36634696.000000;36634684.000000
165;42.409402;19.006068;21.204701;2.231361;2.000000;1.115681;1.000000;36469968.000000;36469960.000000
166;42.646570;19.119527;21.323285;2.230524;2.000000;1.115262;1.000000;36306232.000000;36306244.000000
167;42.919297;19.232266;21.459649;2.231630;2.000000;1.115815;1.000000;36143188.000000;36143212.000000
168;43.154553;19.349827;21.577276;2.230229;2.000000;1.115115;1.000000;35981220.000000;35981208.000000
169;43.394311;19.464312;21.697155;2.229430;2.000000;1.114715;1.000000;35819700.000000;35819708.000000
170;43.636879;19.577400;21.818439;2.228942;2.000000;1.114471;1.000000;35659428.000000;35659424.000000
171;43.890085;19.692386;21.945042;2.228784;2.000000;1.114392;1.000000;35499912.000000;35499924.000000
172;44.131815;19.805897;22.065908;2.228216;2.000000;1.114108;1.000000;35340584.000000;35340588.000000
173;44.405456;19.920791;22.202728;2.229101;2.000000;1.114551;1.000000;35182544.000000;35182552.000000
174;44.685010;20.034252;22.342505;2.230431;2.000000;1.115215;1.000000;35025788.000000;35025800.000000
175;44.912943;20.150004;22.456471;2.228930;2.000000;1.114465;1.000000;34869008.000000;34869020.000000
176;45.142630;20.270385;22.571315;2.227024;2.000000;1.113512;1.000000;34713492.000000;34713504.000000
177;45.397229;20.392402;22.698614;2.226183;2.000000;1.113092;1.000000;34558760.000000;34558756.000000
178;45.633884;20.510387;22.816942;2.224916;2.000000;1.112458;1.000000;34404508.000000;34404500.000000
179;45.864535;20.626590;22.932267;2.223564;2.000000;1.111782;1.000000;34251516.000000;34251520.000000
180;46.110628;20.738654;23.055314;2.223415;2.000000;1.111707;1.000000;34099028.000000;34099040.000000
181;46.383132;20.853276;23.191566;2.224261;2.000000;1.112131;1.000000;33947364.000000;33947356.000000
182;46.613266;20.967577;23.306633;2.223112;2.000000;1.111556;1.000000;33796212.000000;33796192.000000
183;46.866279;21.082630;23.433139;2.222981;2.000000;1.111490;1.000000;33646568.000000;33646572.000000
184;47.136456;21.195386;23.568228;2.223902;2.000000;1.111951;1.000000;33497198.000000;33497200.000000
185;47.364142;21.309552;23.682071;2.222672;2.000000;1.111336;1.000000;33348542.000000;33348548.000000
186;47.596988;21.420096;23.798494;2.222072;2.000000;1.111036;1.000000;33201018.000000;33201042.000000
187;47.830239;21.538503;23.915120;2.220685;2.000000;1.110343;1.000000;33053742.000000;33053742.000000
188;48.088312;21.653386;24.044156;2.220822;2.000000;1.110411;1.000000;32907200.000000;32907204.000000
189;48.319646;21.763747;24.159823;2.220190;2.000000;1.110095;1.000000;32761748.000000;32761756.000000
190;48.563050;21.877282;24.281525;2.219794;2.000000;1.109897;1.000000;32617378.000000;32617364.000000
191;48.844637;21.996172;24.422319;2.220597;2.000000;1.110299;1.000000;32472950.000000;32472950.000000
192;49.072140;22.111798;24.536070;2.219274;2.000000;1.109637;1.000000;32329774.000000;32329596.000000
193;49.304608;22.229878;24.652304;2.217943;2.000000;1.108972;1.000000;32187276.000000;32187278.000000
194;49.563638;22.345420;24.781819;2.218067;2.000000;1.109033;1.000000;32045264.000000;32045270.000000
195;49.807357;22.460692;24.903679;2.217534;2.000000;1.108767;1.000000;31904036.000000;31904044.000000
196;50.058660;22.576126;25.029330;2.217327;2.000000;1.108664;1.000000;31763628.000000;31763626.000000
197;50.294724;22.689496;25.147362;2.216652;2.000000;1.108326;1.000000;31623992.000000;31624012.000000
198;50.568734;22.804372;25.284367;2.217502;2.000000;1.108751;1.000000;31485022.000000;31485038.000000
199;50.801367;22.917309;25.400683;2.216725;2.000000;1.108362;1.000000;31346756.000000;31346760.000000
200;51.032893;23.027096;25.516447;2.216211;2.000000;1.108105;1.000000;31209298.000000;31209308.000000
201;51.297166;23.140606;25.648583;2.216760;2.000000;1.108380;1.000000;31072380.000000;31072392.000000
202;51.533696;23.255265;25.766848;2.216001;2.000000;1.108001;1.000000;30936092.000000;30936096.000000
203;51.758473;23.368881;25.879237;2.214846;2.000000;1.107423;1.000000;30800848.000000;30800850.000000
204;51.987543;23.482136;25.993771;2.213919;2.000000;1.106959;1.000000;30665896.000000;30665914.000000
205;52.266806;23.595656;26.133403;2.215103;2.000000;1.107551;1.000000;30531778.000000;30531786.000000
206;52.498222;23.707957;26.249111;2.214371;2.000000;1.107186;1.000000;30398436.000000;30398452.000000
207;52.730699;23.824819;26.365349;2.213268;2.000000;1.106634;1.000000;30265474.000000;30265492.000000
208;53.003619;23.939118;26.501810;2.214101;2.000000;1.107050;1.000000;30133568.000000;30133582.000000
209;53.234004;24.055212;26.617002;2.212992;2.000000;1.106496;1.000000;30002212.000000;30002202.000000
210;53.462282;24.173155;26.731141;2.211639;2.000000;1.105819;1.000000;29871164.000000;29871128.000000
211;53.701774;24.288087;26.850887;2.211033;2.000000;1.105517;1.000000;29741224.000000;29741224.000000
212;53.977760;24.402286;26.988880;2.211996;2.000000;1.105998;1.000000;29612132.000000;29612140.000000
213;54.210006;24.515419;27.105003;2.211262;2.000000;1.105631;1.000000;29483054.000000;29483058.000000
214;54.468053;24.627618;27.234026;2.211665;2.000000;1.105833;1.000000;29355188.000000;29355168.000000
215;54.743490;24.742947;27.371745;2.212489;2.000000;1.106244;1.000000;29227772.000000;29227778.000000
216;54.987160;24.858833;27.493580;2.211977;2.000000;1.105988;1.000000;29100962.000000;29100980.000000
217;55.214632;24.974759;27.607316;2.210817;2.000000;1.105409;1.000000;28974806.000000;28974816.000000
218;55.458876;25.088523;27.729438;2.210528;2.000000;1.105264;1.000000;28849212.000000;28849216.000000
219;55.717514;25.202826;27.858757;2.210765;2.000000;1.105382;1.000000;28724154.000000;28724152.000000
220;55.951242;25.313145;27.975621;2.210363;2.000000;1.105182;1.000000;28600220.000000;28600228.000000
221;56.181305;25.427281;28.090652;2.209489;2.000000;1.104745;1.000000;28476400.000000;28476408.000000
222;56.469356;25.539676;28.234678;2.211044;2.000000;1.105522;1.000000;28353390.000000;28353394.000000
223;56.698771;25.653115;28.349386;2.210210;2.000000;1.105105;1.000000;28230768.000000;28230768.000000
224;56.924930;25.767161;28.462465;2.209205;2.000000;1.104602;1.000000;28108998.000000;28108996.000000
225;57.193231;25.881374;28.596616;2.209822;2.000000;1.104911;1.000000;27987788.000000;27987792.000000
226;57.418570;25.997032;28.709285;2.208659;2.000000;1.104329;1.000000;27867210.000000;27867216.000000
227;57.649026;26.110386;28.824513;2.207896;2.000000;1.103948;1.000000;27747210.000000;27747206.000000
228;57.886988;26.222918;28.943494;2.207496;2.000000;1.103748;1.000000;27627804.000000;27627808.000000
229;58.155396;26.338528;29.077698;2.207997;2.000000;1.103999;1.000000;27509016.000000;27509028.000000
230;58.401864;26.452776;29.200932;2.207778;2.000000;1.103889;1.000000;27390880.000000;27390884.000000
231;58.632189;26.566342;29.316094;2.207010;2.000000;1.103505;1.000000;27273278.000000;27273260.000000
232;58.902130;26.680927;29.451065;2.207649;2.000000;1.103825;1.000000;27156388.000000;27156380.000000
233;59.157488;26.796300;29.578744;2.207674;2.000000;1.103837;1.000000;27040030.000000;27040028.000000
234;59.386433;26.906032;29.693217;2.207179;2.000000;1.103590;1.000000;26923988.000000;26923992.000000
235;59.616727;27.022217;29.808363;2.206212;2.000000;1.103106;1.000000;26809140.000000;26809150.000000
236;59.877251;27.133330;29.938626;2.206779;2.000000;1.103389;1.000000;26694436.000000;26694430.000000
237;60.106225;27.249096;30.053112;2.205806;2.000000;1.102903;1.000000;26580012.000000;26580016.000000
238;60.337701;27.360938;30.168850;2.205250;2.000000;1.102625;1.000000;26466492.000000;26466488.000000
239;60.628823;27.474724;30.314411;2.206713;2.000000;1.103356;1.000000;26353582.000000;26353554.000000
240;60.861059;27.590258;30.430529;2.205889;2.000000;1.102945;1.000000;26241342.000000;26241362.000000
241;61.095224;27.702378;30.547612;2.205414;2.000000;1.102707;1.000000;26129450.000000;26129460.000000
242;61.335377;27.819667;30.667689;2.204749;2.000000;1.102374;1.000000;26018162.000000;26018170.000000
243;61.585201;27.931538;30.792600;2.204863;2.000000;1.102431;1.000000;25907264.000000;25907280.000000
244;61.829678;28.048341;30.914839;2.204397;2.000000;1.102198;1.000000;25797216.000000;25797228.000000
245;62.055724;28.163273;31.027862;2.203427;2.000000;1.101714;1.000000;25687582.000000;25687592.000000
246;62.343198;28.277454;31.171599;2.204696;2.000000;1.102348;1.000000;25578586.000000;25578588.000000
247;62.580909;28.393201;31.290454;2.204081;2.000000;1.102040;1.000000;25469918.000000;25469922.000000
248;62.807741;28.507613;31.403870;2.203192;2.000000;1.101596;1.000000;25361916.000000;25361910.000000
249;63.065678;28.620227;31.532839;2.203535;2.000000;1.101768;1.000000;25254516.000000;25254526.000000
250;63.297784;28.735394;31.648892;2.202781;2.000000;1.101391;1.000000;25147516.000000;25147514.000000
251;63.527342;28.849381;31.763671;2.202035;2.000000;1.101017;1.000000;25041208.000000;25041206.000000
252;63.764502;28.965533;31.882251;2.201392;2.000000;1.100696;1.000000;24935470.000000;24935478.000000
253;64.027617;29.073880;32.013809;2.202239;2.000000;1.101119;1.000000;24829908.000000;24829914.000000
254;64.265202;29.189950;32.132601;2.201621;2.000000;1.100810;1.000000;24725174.000000;24725154.000000
255;64.509389;29.306663;32.254694;2.201185;2.000000;1.100593;1.000000;24620866.000000;24620866.000000
256;64.790011;29.417457;32.395006;2.202434;2.000000;1.101217;1.000000;24516936.000000;24516934.000000
257;65.044479;29.529929;32.522240;2.202663;2.000000;1.101331;1.000000;24413706.000000;24413710.000000
258;65.310743;29.648633;32.655371;2.202825;2.000000;1.101412;1.000000;24310820.000000;24310826.000000
259;65.566012;29.763448;32.783006;2.202904;2.000000;1.101452;1.000000;24208844.000000;24208856.000000
260;65.798368;29.880400;32.899184;2.202058;2.000000;1.101029;1.000000;24107042.000000;24107026.000000
261;66.026980;29.992014;33.013490;2.201485;2.000000;1.100743;1.000000;24005584.000000;24005584.000000
262;66.280071;30.107861;33.140035;2.201421;2.000000;1.100710;1.000000;23904792.000000;23904784.000000
263;66.554555;30.223405;33.277277;2.202087;2.000000;1.101043;1.000000;23804912.000000;23804654.000000
264;66.784723;30.339484;33.392362;2.201248;2.000000;1.100624;1.000000;23704916.000000;23704908.000000
265;67.022024;30.452866;33.511012;2.200845;2.000000;1.100422;1.000000;23605540.000000;23605536.000000
266;67.290996;30.568046;33.645498;2.201351;2.000000;1.100675;1.000000;23506894.000000;23506896.000000
267;67.532525;30.682414;33.766263;2.201017;2.000000;1.100509;1.000000;23408652.000000;23408644.000000
268;67.764623;30.795764;33.882312;2.200453;2.000000;1.100226;1.000000;23310736.000000;23310744.000000
269;68.002927;30.910194;34.001463;2.200016;2.000000;1.100008;1.000000;23213542.000000;23213544.000000
270;68.266244;31.024625;34.133122;2.200389;2.000000;1.100195;1.000000;23116444.000000;23116442.000000
