iteration;exec time (1 thread);exec time (8 threads);exec time (8 threads linear);speedup;speedup (linear);efficiency;efficiency (linear);difference (1 thread);difference(8 threads)
67;16.732335;4.803418;2.091542;3.483423;8.000000;0.435428;1.000000;57565916.000000;57565944.000000
68;16.973746;4.914475;2.121718;3.453827;8.000000;0.431728;1.000000;57289676.000000;57289668.000000
69;17.217731;4.976148;2.152216;3.460052;8.000000;0.432506;1.000000;57015156.000000;57015164.000000
70;17.492244;5.034123;2.186530;3.474735;8.000000;0.434342;1.000000;56741932.000000;56741920.000000
71;17.722341;5.093209;2.215293;3.479602;8.000000;0.434950;1.000000;56470432.000000;56470432.000000
72;17.978375;5.151028;2.247297;3.490250;8.000000;0.436281;1.000000;56200316.000000;56200324.000000
73;18.207324;5.208315;2.275915;3.495818;8.000000;0.436977;1.000000;55931628.000000;55931624.000000
74;18.457155;5.316108;2.307144;3.471930;8.000000;0.433991;1.000000;55664576.000000;55664584.000000
75;18.708646;5.425692;2.338581;3.448158;8.000000;0.431020;1.000000;55398428.000000;55398432.000000
76;18.942589;5.533117;2.367824;3.423493;8.000000;0.427937;1.000000;55134208.000000;55134208.000000
77;19.202073;5.590621;2.400259;3.434694;8.000000;0.429337;1.000000;54871160.000000;54871148.000000
78;19.463069;5.646733;2.432884;3.446784;8.000000;0.430848;1.000000;54609800.000000;54609776.000000
79;19.692179;5.702683;2.461522;3.453143;8.000000;0.431643;1.000000;54349816.000000;54349824.000000
80;19.927482;5.764396;2.490935;3.456994;8.000000;0.432124;1.000000;54091072.000000;54091052.000000
81;20.201528;5.820878;2.525191;3.470530;8.000000;0.433816;1.000000;53833708.000000;53833728.000000
82;20.429386;5.930505;2.553673;3.444797;8.000000;0.430600;1.000000;53577828.000000;53577832.000000
83;20.648853;6.038412;2.581107;3.419584;8.000000;0.427448;1.000000;53323652.000000;53323640.000000
84;20.877281;6.148529;2.609660;3.395492;8.000000;0.424436;1.000000;53070636.000000;53070660.000000
85;21.146288;6.258461;2.643286;3.378832;8.000000;0.422354;1.000000;52818860.000000;52818872.000000
86;21.376341;6.322855;2.672043;3.380805;8.000000;0.422601;1.000000;52568032.000000;52568040.000000
87;21.615767;6.382809;2.701971;3.386560;8.000000;0.423320;1.000000;52319184.000000;52319184.000000
88;21.850042;6.438336;2.731255;3.393740;8.000000;0.424218;1.000000;52071556.000000;52071548.000000
89;22.126876;6.495430;2.765859;3.406530;8.000000;0.425816;1.000000;51824856.000000;51824872.000000
90;22.380967;6.551914;2.797621;3.415943;8.000000;0.426993;1.000000;51579908.000000;51579944.000000
91;22.612163;6.662117;2.826520;3.394141;8.000000;0.424268;1.000000;51336232.000000;51336248.000000
92;22.847443;6.769574;2.855930;3.375019;8.000000;0.421877;1.000000;51093792.000000;51093792.000000
93;23.082681;6.880117;2.885335;3.354984;8.000000;0.419373;1.000000;50852836.000000;50852820.000000
94;23.319760;6.991465;2.914970;3.335461;8.000000;0.416933;1.000000;50613116.000000;50613096.000000
95;23.545598;7.050784;2.943200;3.339430;8.000000;0.417429;1.000000;50374400.000000;50374388.000000
96;23.798978;7.106927;2.974872;3.348702;8.000000;0.418588;1.000000;50137180.000000;50137152.000000
97;24.041070;7.168182;3.005134;3.353859;8.000000;0.419232;1.000000;49901248.000000;49901220.000000
98;24.271739;7.229662;3.033967;3.357244;8.000000;0.419655;1.000000;49666280.000000;49666256.000000
99;24.503250;7.283762;3.062906;3.364093;8.000000;0.420512;1.000000;49432832.000000;49432840.000000
100;24.781164;7.392024;3.097646;3.352419;8.000000;0.419052;1.000000;49200940.000000;49200944.000000
101;25.009307;7.501727;3.126163;3.333807;8.000000;0.416726;1.000000;48969828.000000;48969832.000000
102;25.259441;7.610823;3.157430;3.318884;8.000000;0.414861;1.000000;48740224.000000;48740212.000000
103;25.491884;7.718546;3.186486;3.302680;8.000000;0.412835;1.000000;48511160.000000;48511168.000000
104;25.762576;7.827355;3.220322;3.291352;8.000000;0.411419;1.000000;48283888.000000;48283884.000000
105;25.990902;7.883367;3.248863;3.296929;8.000000;0.412116;1.000000;48058136.000000;48058148.000000
106;26.235469;7.947188;3.279434;3.301227;8.000000;0.412653;1.000000;47833192.000000;47833204.000000
107;26.471769;8.007353;3.308971;3.305933;8.000000;0.413242;1.000000;47609592.000000;47609600.000000
108;26.734766;8.067561;3.341846;3.313860;8.000000;0.414232;1.000000;47386708.000000;47386724.000000
109;26.970148;8.125193;3.371268;3.319324;8.000000;0.414915;1.000000;47165708.000000;47165700.000000
110;27.198593;8.233573;3.399824;3.303377;8.000000;0.412922;1.000000;46945492.000000;46945516.000000
111;27.451299;8.344272;3.431412;3.289837;8.000000;0.411230;1.000000;46726872.000000;46726884.000000
112;27.684650;8.454723;3.460581;3.274460;8.000000;0.409307;1.000000;46509052.000000;46509040.000000
113;27.919990;8.565343;3.489999;3.259646;8.000000;0.407456;1.000000;46292004.000000;46292024.000000
114;28.148140;8.624551;3.518517;3.263722;8.000000;0.407965;1.000000;46076848.000000;46076868.000000
115;28.430412;8.687732;3.553801;3.272478;8.000000;0.409060;1.000000;45862776.000000;45862784.000000
116;28.666334;8.747989;3.583292;3.276906;8.000000;0.409613;1.000000;45648984.000000;45648984.000000
117;28.891014;8.806264;3.611377;3.280734;8.000000;0.410092;1.000000;45437068.000000;45437064.000000
118;29.145445;8.867186;3.643181;3.286888;8.000000;0.410861;1.000000;45226236.000000;45226228.000000
119;29.424524;8.975957;3.678066;3.278149;8.000000;0.409769;1.000000;45016260.000000;45016240.000000
120;29.651922;9.083569;3.706490;3.264347;8.000000;0.408043;1.000000;44808100.000000;44808108.000000
121;29.887699;9.191436;3.735962;3.251690;8.000000;0.406461;1.000000;44600292.000000;44600296.000000
122;30.126533;9.249582;3.765817;3.257070;8.000000;0.407134;1.000000;44393620.000000;44393608.000000
123;30.401321;9.312572;3.800165;3.264546;8.000000;0.408068;1.000000;44188568.000000;44188572.000000
124;30.640291;9.366585;3.830036;3.271234;8.000000;0.408904;1.000000;43984076.000000;43984088.000000
125;30.868984;9.423742;3.858623;3.275661;8.000000;0.409458;1.000000;43780952.000000;43780976.000000
126;31.105967;9.479810;3.888246;3.281286;8.000000;0.410161;1.000000;43578500.000000;43578516.000000
127;31.366124;9.587739;3.920765;3.271483;8.000000;0.408935;1.000000;43377636.000000;43377652.000000
128;31.589288;9.698877;3.948661;3.257005;8.000000;0.407126;1.000000;43177640.000000;43177664.000000
129;31.822199;9.807176;3.977775;3.244787;8.000000;0.405598;1.000000;42978544.000000;42978560.000000
130;32.108697;9.916889;4.013587;3.237779;8.000000;0.404722;1.000000;42780560.000000;42780592.000000
131;32.336817;10.025994;4.042102;3.225298;8.000000;0.403162;1.000000;42584016.000000;42584032.000000
132;32.573852;10.131507;4.071731;3.215104;8.000000;0.401888;1.000000;42388320.000000;42388336.000000
133;32.818077;10.191107;4.102260;3.220266;8.000000;0.402533;1.000000;42193024.000000;42193016.000000
134;33.090559;10.253971;4.136320;3.227097;8.000000;0.403387;1.000000;41999336.000000;41999360.000000
135;33.318469;10.310403;4.164809;3.231539;8.000000;0.403942;1.000000;41806824.000000;41806828.000000
136;33.552814;10.367601;4.194102;3.236314;8.000000;0.404539;1.000000;41615224.000000;41615248.000000
137;33.788282;10.423381;4.223535;3.241586;8.000000;0.405198;1.000000;41424024.000000;41424020.000000
138;34.027524;10.531106;4.253441;3.231144;8.000000;0.403893;1.000000;41234440.000000;41234480.000000
139;34.250570;10.640772;4.281321;3.218805;8.000000;0.402351;1.000000;41045840.000000;41045856.000000
140;34.474907;10.752082;4.309363;3.206347;8.000000;0.400793;1.000000;40857812.000000;40857852.000000
141;34.767725;10.863982;4.345966;3.200275;8.000000;0.400034;1.000000;40671284.000000;40671292.000000
142;34.993719;10.973997;4.374215;3.188785;8.000000;0.398598;1.000000;40485680.000000;40485680.000000
143;35.244016;11.032478;4.405502;3.194569;8.000000;0.399321;1.000000;40300444.000000;40300452.000000
144;35.475351;11.092325;4.434419;3.198189;8.000000;0.399774;1.000000;40116904.000000;40116896.000000
145;35.746177;11.153031;4.468272;3.205064;8.000000;0.400633;1.000000;39933808.000000;39933796.000000
146;36.008420;11.209415;4.501052;3.212337;8.000000;0.401542;1.000000;39751868.000000;39751876.000000
147;36.276210;11.272048;4.534526;3.218245;8.000000;0.402281;1.000000;39571096.000000;39571100.000000
148;36.570180;11.380723;4.571273;3.213344;8.000000;0.401668;1.000000;39391052.000000;39391048.000000
149;36.818691;11.491493;4.602336;3.203996;8.000000;0.400499;1.000000;39211924.000000;39211944.000000
150;37.090347;11.600848;4.636293;3.197210;8.000000;0.399651;1.000000;39033764.000000;39033760.000000
151;37.321842;11.710236;4.665230;3.187113;8.000000;0.398389;1.000000;38856508.000000;38856504.000000
152;37.582536;11.819738;4.697817;3.179642;8.000000;0.397455;1.000000;38680488.000000;38680496.000000
153;37.818686;11.929335;4.727336;3.170226;8.000000;0.396278;1.000000;38504640.000000;38504644.000000
154;38.047118;12.038811;4.755890;3.160372;8.000000;0.395046;1.000000;38330340.000000;38330332.000000
155;38.335785;12.148106;4.791973;3.155700;8.000000;0.394463;1.000000;38157084.000000;38157080.000000
156;38.585513;12.210517;4.823189;3.160023;8.000000;0.395003;1.000000;37984104.000000;37984116.000000
157;38.811328;12.267490;4.851416;3.163755;8.000000;0.395469;1.000000;37812356.000000;37812352.000000
158;39.044257;12.329165;4.880532;3.166821;8.000000;0.395853;1.000000;37641340.000000;37641280.000000
159;39.344865;12.386211;4.918108;3.176505;8.000000;0.397063;1.000000;37471516.000000;37471504.000000
160;39.576491;12.442573;4.947061;3.180732;8.000000;0.397591;1.000000;37302364.000000;37302360.000000
161;39.806993;12.551242;4.975874;3.171558;8.000000;0.396445;1.000000;37134208.000000;37134216.000000
162;40.046356;12.660855;5.005794;3.163006;8.000000;0.395376;1.000000;36967296.000000;36967304.000000
163;40.293051;12.770203;5.036631;3.155240;8.000000;0.394405;1.000000;36800668.000000;36800664.000000
164;40.526422;12.878982;5.065803;3.146710;8.000000;0.393339;1.000000;36634696.000000;36634684.000000
165;40.759449;12.987889;5.094931;3.138266;8.000000;0.392283;1.000000;36469968.000000;36469964.000000
166;41.050808;13.097218;5.131351;3.134315;8.000000;0.391789;1.000000;36306232.000000;36306244.000000
167;41.279524;13.156341;5.159941;3.137614;8.000000;0.392202;1.000000;36143188.000000;36143212.000000
168;41.515860;13.212596;5.189482;3.142143;8.000000;0.392768;1.000000;35981220.000000;35981208.000000
169;41.743723;13.271298;5.217965;3.145414;8.000000;0.393177;1.000000;35819700.000000;35819704.000000
170;42.042298;13.329569;5.255287;3.154063;8.000000;0.394258;1.000000;35659428.000000;35659428.000000
171;42.287077;13.384148;5.285885;3.159490;8.000000;0.394936;1.000000;35499912.000000;35499928.000000
172;42.516944;13.493291;5.314618;3.150969;8.000000;0.393871;1.000000;35340584.000000;35340592.000000
173;42.751348;13.601429;5.343918;3.143151;8.000000;0.392894;1.000000;35182544.000000;35182548.000000
174;43.013751;13.710773;5.376719;3.137223;8.000000;0.392153;1.000000;35025788.000000;35025800.000000
175;43.249765;13.819693;5.406221;3.129575;8.000000;0.391197;1.000000;34869008.000000;34869020.000000
176;43.470239;13.876338;5.433780;3.132688;8.000000;0.391586;1.000000;34713492.000000;34713504.000000
177;43.746962;13.930724;5.468370;3.140322;8.000000;0.392540;1.000000;34558760.000000;34558756.000000
178;43.979887;13.989937;5.497486;3.143680;8.000000;0.392960;1.000000;34404508.000000;34404500.000000
179;44.206021;14.047565;5.525753;3.146881;8.000000;0.393360;1.000000;34251516.000000;34251520.000000
180;44.448916;14.107713;5.556114;3.150682;8.000000;0.393835;1.000000;34099028.000000;34099040.000000
181;44.729195;14.216465;5.591149;3.146295;8.000000;0.393287;1.000000;33947364.000000;33947356.000000
182;44.956423;14.327901;5.619553;3.137684;8.000000;0.392210;1.000000;33796212.000000;33796200.000000
183;45.200574;14.436815;5.650072;3.130924;8.000000;0.391366;1.000000;33646568.000000;33646568.000000
184;45.432798;14.493679;5.679100;3.134663;8.000000;0.391833;1.000000;33497198.000000;33497204.000000
185;45.711683;14.553891;5.713960;3.140857;8.000000;0.392607;1.000000;33348542.000000;33348552.000000
186;45.954990;14.610780;5.744374;3.145280;8.000000;0.393160;1.000000;33201018.000000;33201044.000000
187;46.192107;14.665203;5.774013;3.149776;8.000000;0.393722;1.000000;33053742.000000;33053742.000000
188;46.419444;14.721375;5.802431;3.153200;8.000000;0.394150;1.000000;32907200.000000;32907204.000000
189;46.678210;14.813230;5.834776;3.151116;8.000000;0.393890;1.000000;32761748.000000;32761754.000000
190;46.904704;14.921899;5.863088;3.143347;8.000000;0.392918;1.000000;32617378.000000;32617364.000000
191;47.129810;15.029589;5.891226;3.135802;8.000000;0.391975;1.000000;32472950.000000;32472948.000000
192;47.392545;15.136860;5.924068;3.130936;8.000000;0.391367;1.000000;32329774.000000;32329594.000000
193;47.627697;15.247004;5.953462;3.123741;8.000000;0.390468;1.000000;32187276.000000;32187278.000000
194;47.856575;15.357615;5.982072;3.116146;8.000000;0.389518;1.000000;32045264.000000;32045276.000000
195;48.089703;15.468468;6.011213;3.108886;8.000000;0.388611;1.000000;31904036.000000;31904044.000000
196;48.364307;15.528656;6.045538;3.114520;8.000000;0.389315;1.000000;31763628.000000;31763632.000000
197;48.594861;15.582293;6.074358;3.118595;8.000000;0.389824;1.000000;31623992.000000;31624008.000000
198;48.833001;15.636248;6.104125;3.123064;8.000000;0.390383;1.000000;31485022.000000;31485036.000000
199;49.112430;15.694330;6.139054;3.129310;8.000000;0.391164;1.000000;31346756.000000;31346762.000000
200;49.378105;15.759052;6.172263;3.133317;8.000000;0.391665;1.000000;31209298.000000;31209312.000000
201;49.627690;15.869479;6.203461;3.127241;8.000000;0.390905;1.000000;31072380.000000;31072392.000000
202;49.854093;15.978338;6.231762;3.120105;8.000000;0.390013;1.000000;30936092.000000;30936096.000000
203;50.108787;16.035331;6.263598;3.124899;8.000000;0.390612;1.000000;30800848.000000;30800848.000000
204;50.361968;16.092131;6.295246;3.129602;8.000000;0.391200;1.000000;30665896.000000;30665916.000000
205;50.601986;16.150500;6.325248;3.133153;8.000000;0.391644;1.000000;30531778.000000;30531786.000000
206;50.831291;16.209225;6.353911;3.135948;8.000000;0.391994;1.000000;30398436.000000;30398452.000000
207;51.096857;16.270660;6.387107;3.140429;8.000000;0.392554;1.000000;30265474.000000;30265494.000000
208;51.330829;16.380112;6.416354;3.133729;8.000000;0.391716;1.000000;30133568.000000;30133584.000000
209;51.555035;16.487975;6.444379;3.126826;8.000000;0.390853;1.000000;30002212.000000;30002204.000000
210;51.803090;16.597055;6.475386;3.121222;8.000000;0.390153;1.000000;29871164.000000;29871126.000000
211;52.085000;16.652405;6.510625;3.127776;8.000000;0.390972;1.000000;29741224.000000;29741222.000000
212;52.310627;16.709301;6.538828;3.130629;8.000000;0.391329;1.000000;29612132.000000;29612144.000000
213;52.547065;16.769959;6.568383;3.133405;8.000000;0.391676;1.000000;29483054.000000;29483054.000000
214;52.776093;16.830431;6.597012;3.135754;8.000000;0.391969;1.000000;29355188.000000;29355170.000000
215;53.058155;16.887226;6.632269;3.141911;8.000000;0.392739;1.000000;29227772.000000;29227776.000000
216;53.290272;16.997336;6.661284;3.135213;8.000000;0.391902;1.000000;29100962.000000;29100982.000000
217;53.517755;17.107144;6.689719;3.128386;8.000000;0.391048;1.000000;28974806.000000;28974814.000000
218;53.762658;17.216654;6.720332;3.122712;8.000000;0.390339;1.000000;28849212.000000;28849214.000000
219;53.999620;17.326481;6.749953;3.116595;8.000000;0.389574;1.000000;28724154.000000;28724154.000000
220;54.217952;17.432002;6.777244;3.110254;8.000000;0.388782;1.000000;28600220.000000;28600226.000000
221;54.450389;17.495263;6.806299;3.112293;8.000000;0.389037;1.000000;28476400.000000;28476408.000000
222;54.718014;17.553906;6.839752;3.117142;8.000000;0.389643;1.000000;28353390.000000;28353394.000000
223;54.948478;17.608462;6.868560;3.120572;8.000000;0.390072;1.000000;28230768.000000;28230768.000000
224;55.176009;17.665229;6.897001;3.123424;8.000000;0.390428;1.000000;28108998.000000;28108996.000000
225;55.404659;17.720554;6.925582;3.126576;8.000000;0.390822;1.000000;27987788.000000;27987794.000000
226;55.690923;17.829253;6.961365;3.123570;8.000000;0.390446;1.000000;27867210.000000;27867216.000000
227;55.917516;17.938523;6.989689;3.117175;8.000000;0.389647;1.000000;27747210.000000;27747210.000000
228;56.157675;18.047684;7.019709;3.111628;8.000000;0.388953;1.000000;27627804.000000;27627810.000000
229;56.386329;18.105987;7.048291;3.114237;8.000000;0.389280;1.000000;27509016.000000;27509026.000000
230;56.653547;18.167880;7.081693;3.118336;8.000000;0.389792;1.000000;27390880.000000;27390884.000000
231;56.882835;18.226172;7.110354;3.120943;8.000000;0.390118;1.000000;27273278.000000;27273260.000000
232;57.132721;18.283487;7.141590;3.124826;8.000000;0.390603;1.000000;27156388.000000;27156378.000000
233;57.363175;18.341806;7.170397;3.127455;8.000000;0.390932;1.000000;27040030.000000;27040028.000000
234;57.609693;18.451083;7.201212;3.122293;8.000000;0.390287;1.000000;26923988.000000;26923990.000000
235;57.836421;18.559863;7.229553;3.116210;8.000000;0.389526;1.000000;26809140.000000;26809150.000000
236;58.073691;18.668787;7.259211;3.110737;8.000000;0.388842;1.000000;26694436.000000;26694434.000000
237;58.335589;18.729635;7.291949;3.114614;8.000000;0.389327;1.000000;26580012.000000;26580018.000000
238;58.576854;18.790722;7.322107;3.117328;8.000000;0.389666;1.000000;26466492.000000;26466490.000000
239;58.811556;18.847714;7.351445;3.120355;8.000000;0.390044;1.000000;26353582.000000;26353552.000000
240;59.040561;18.904613;7.380070;3.123077;8.000000;0.390385;1.000000;26241342.000000;26241360.000000
241;59.322598;18.961861;7.415325;3.128522;8.000000;0.391065;1.000000;26129450.000000;26129460.000000
242;59.548294;19.072404;7.443537;3.122223;8.000000;0.390278;1.000000;26018162.000000;26018168.000000
243;59.775064;19.181101;7.471883;3.116352;8.000000;0.389544;1.000000;25907264.000000;25907282.000000
244;60.005440;19.289990;7.500680;3.110703;8.000000;0.388838;1.000000;25797216.000000;25797228.000000
245;60.276424;19.399382;7.534553;3.107131;8.000000;0.388391;1.000000;25687582.000000;25687592.000000
246;60.506695;19.509051;7.563337;3.101468;8.000000;0.387683;1.000000;25578586.000000;25578588.000000
247;60.771797;19.568548;7.596475;3.105585;8.000000;0.388198;1.000000;25469918.000000;25469920.000000
248;61.024871;19.626507;7.628109;3.109309;8.000000;0.388664;1.000000;25361916.000000;25361908.000000
249;61.288651;19.686320;7.661081;3.113261;8.000000;0.389158;1.000000;25254516.000000;25254524.000000
250;61.530000;19.744395;7.691250;3.116327;8.000000;0.389541;1.000000;25147516.000000;25147514.000000
251;61.768394;19.798356;7.721049;3.119875;8.000000;0.389984;1.000000;25041208.000000;25041204.000000
252;62.039114;19.906161;7.754889;3.116579;8.000000;0.389572;1.000000;24935470.000000;24935480.000000
253;62.270908;20.013643;7.783863;3.111423;8.000000;0.388928;1.000000;24829908.000000;24829912.000000
254;62.493688;20.122427;7.811711;3.105674;8.000000;0.388209;1.000000;24725174.000000;24725154.000000
255;62.725573;20.231006;7.840697;3.100467;8.000000;0.387558;1.000000;24620866.000000;24620868.000000
256;62.983437;20.339384;7.872930;3.096625;8.000000;0.387078;1.000000;24516936.000000;24516936.000000
257;63.221276;20.397195;7.902659;3.099508;8.000000;0.387439;1.000000;24413706.000000;24413712.000000
258;63.450254;20.455183;7.931282;3.101916;8.000000;0.387739;1.000000;24310820.000000;24310826.000000
259;63.703574;20.511523;7.962947;3.105746;8.000000;0.388218;1.000000;24208844.000000;24208856.000000
260;63.955875;20.573053;7.994484;3.108721;8.000000;0.388590;1.000000;24107042.000000;24107028.000000
261;64.185697;20.632767;8.023212;3.110862;8.000000;0.388858;1.000000;24005584.000000;24005584.000000
262;64.419900;20.740814;8.052488;3.105948;8.000000;0.388244;1.000000;23904792.000000;23904782.000000
263;64.686648;20.848672;8.085831;3.102675;8.000000;0.387834;1.000000;23804912.000000;23804652.000000
264;64.985739;20.955732;8.123217;3.101096;8.000000;0.387637;1.000000;23704916.000000;23704912.000000
265;65.210892;21.013842;8.151361;3.103235;8.000000;0.387904;1.000000;23605540.000000;23605536.000000
266;65.442691;21.070633;8.180336;3.105872;8.000000;0.388234;1.000000;23506894.000000;23506898.000000
267;65.882071;21.129838;8.235259;3.117964;8.000000;0.389745;1.000000;23408652.000000;23408644.000000
268;66.172509;21.198611;8.271564;3.121549;8.000000;0.390194;1.000000;23310736.000000;23310744.000000
269;66.419568;21.308777;8.302446;3.117005;8.000000;0.389626;1.000000;23213542.000000;23213544.000000
270;66.745201;21.418368;8.343150;3.116260;8.000000;0.389532;1.000000;23116444.000000;23116442.000000
