iteration;exec time (1 thread);exec time (32 threads);exec time (32 threads linear);speedup;speedup (linear);efficiency;efficiency (linear);difference (1 thread);difference(32 threads)
39;9.923020;2.590202;0.310094;3.830983;32.000000;0.119718;1.000000;65943332.000000;65942820.000000
40;10.196525;2.698008;0.318641;3.779279;32.000000;0.118102;1.000000;65621032.000000;65621016.000000
41;10.423050;2.805550;0.325720;3.715154;32.000000;0.116099;1.000000;65300664.000000;65300664.000000
42;10.667237;2.865184;0.333351;3.723055;32.000000;0.116345;1.000000;64982812.000000;64982808.000000
43;10.924028;2.928909;0.341376;3.729726;32.000000;0.116554;1.000000;64665784.000000;64665772.000000
44;11.214628;2.989383;0.350457;3.751486;32.000000;0.117234;1.000000;64351120.000000;64351120.000000
45;11.445697;3.052969;0.357678;3.749038;32.000000;0.117157;1.000000;64037956.000000;111376368.000000
46;11.685389;3.117335;0.365168;3.748519;32.000000;0.117141;1.000000;63726540.000000;63726520.000000
47;11.913005;3.228298;0.372281;3.690181;32.000000;0.115318;1.000000;63416480.000000;63416468.000000
48;12.181025;3.336973;0.380657;3.650321;32.000000;0.114073;1.000000;63108936.000000;63108936.000000
49;12.433291;3.397162;0.388540;3.659905;32.000000;0.114372;1.000000;62802132.000000;62802152.000000
50;12.675650;3.454189;0.396114;3.669646;32.000000;0.114676;1.000000;62497788.000000;62497784.000000
51;12.900087;3.515571;0.403128;3.669414;32.000000;0.114669;1.000000;62194664.000000;62194676.000000
52;13.189079;3.577963;0.412159;3.686197;32.000000;0.115194;1.000000;61893484.000000;61893488.000000
53;13.415891;3.639747;0.419247;3.685941;32.000000;0.115186;1.000000;61593592.000000;61593580.000000
54;13.667985;3.751627;0.427125;3.643216;32.000000;0.113850;1.000000;61295588.000000;61295592.000000
55;13.938839;3.860323;0.435589;3.610796;32.000000;0.112837;1.000000;60999404.000000;60999416.000000
56;14.172528;3.970112;0.442891;3.569805;32.000000;0.111556;1.000000;60704536.000000;60704536.000000
57;14.399022;4.028979;0.449969;3.573864;32.000000;0.111683;1.000000;60411084.000000;104906664.000000
58;14.649915;4.086994;0.457810;3.584521;32.000000;0.112016;1.000000;60119844.000000;104387856.000000
59;14.926040;4.146552;0.466439;3.599627;32.000000;0.112488;1.000000;59829404.000000;59829412.000000
60;15.169147;4.207981;0.474036;3.604851;32.000000;0.112652;1.000000;59541320.000000;59541316.000000
61;15.436405;4.269378;0.482388;3.615610;32.000000;0.112988;1.000000;59254552.000000;59254560.000000
62;15.666093;4.379792;0.489565;3.576903;32.000000;0.111778;1.000000;58969140.000000;58969144.000000
63;15.926784;4.490157;0.497712;3.547044;32.000000;0.110845;1.000000;58685436.000000;58685432.000000
64;16.172497;4.598157;0.505391;3.517169;32.000000;0.109912;1.000000;58402960.000000;58402956.000000
65;16.397202;4.707003;0.512413;3.483576;32.000000;0.108862;1.000000;58122328.000000;58122336.000000
66;16.641654;4.767035;0.520052;3.490986;32.000000;0.109093;1.000000;57843584.000000;57843596.000000
67;16.900312;4.827537;0.528135;3.500815;32.000000;0.109400;1.000000;57565916.000000;57565948.000000
68;17.138636;4.886720;0.535582;3.507186;32.000000;0.109600;1.000000;57289676.000000;57289680.000000
69;17.365410;4.947332;0.542669;3.510056;32.000000;0.109689;1.000000;57015156.000000;57015164.000000
70;17.642947;5.009708;0.551342;3.521752;32.000000;0.110055;1.000000;56741932.000000;98376192.000000
71;17.869023;5.119556;0.558407;3.490346;32.000000;0.109073;1.000000;56470432.000000;56470424.000000
72;18.102266;5.228464;0.565696;3.462253;32.000000;0.108195;1.000000;56200316.000000;56200320.000000
73;18.352999;5.290872;0.573531;3.468805;32.000000;0.108400;1.000000;55931628.000000;55931624.000000
74;18.698507;5.351289;0.584328;3.494206;32.000000;0.109194;1.000000;55664576.000000;55664588.000000
75;18.952339;5.417310;0.592261;3.498478;32.000000;0.109327;1.000000;55398428.000000;55398460.000000
76;19.214457;5.477618;0.600452;3.507812;32.000000;0.109619;1.000000;55134208.000000;55134220.000000
77;19.446092;5.537200;0.607690;3.511900;32.000000;0.109747;1.000000;54871160.000000;54871144.000000
78;19.716086;5.648201;0.616128;3.490684;32.000000;0.109084;1.000000;54609800.000000;54609776.000000
79;19.952542;5.757422;0.623517;3.465534;32.000000;0.108298;1.000000;54349816.000000;54349816.000000
80;20.179561;5.867508;0.630611;3.439205;32.000000;0.107475;1.000000;54091072.000000;54091064.000000
81;20.456764;5.976240;0.639274;3.423016;32.000000;0.106969;1.000000;53833708.000000;53833744.000000
82;20.686270;6.084213;0.646446;3.399991;32.000000;0.106250;1.000000;53577828.000000;53577836.000000
83;20.930910;6.190932;0.654091;3.380898;32.000000;0.105653;1.000000;53323652.000000;53323656.000000
84;21.153651;6.253453;0.661052;3.382716;32.000000;0.105710;1.000000;53070636.000000;53070652.000000
85;21.425422;6.313988;0.669544;3.393326;32.000000;0.106041;1.000000;52818860.000000;52818872.000000
86;21.651919;6.373769;0.676622;3.397035;32.000000;0.106157;1.000000;52568032.000000;52568040.000000
87;21.883865;6.435522;0.683871;3.400480;32.000000;0.106265;1.000000;52319184.000000;52319188.000000
88;22.157054;6.499325;0.692408;3.409131;32.000000;0.106535;1.000000;52071556.000000;52071592.000000
89;22.399954;6.610497;0.699999;3.388543;32.000000;0.105892;1.000000;51824856.000000;51824872.000000
90;22.627565;6.720739;0.707111;3.366827;32.000000;0.105213;1.000000;51579908.000000;89215496.000000
91;22.854227;6.831571;0.714195;3.345384;32.000000;0.104543;1.000000;51336232.000000;51336256.000000
92;23.147826;6.941311;0.723370;3.334792;32.000000;0.104212;1.000000;51093792.000000;51093792.000000
93;23.386691;7.004167;0.730834;3.338968;32.000000;0.104343;1.000000;50852836.000000;50852848.000000
94;23.624521;7.065475;0.738266;3.343656;32.000000;0.104489;1.000000;50613116.000000;50613096.000000
95;23.857769;7.124801;0.745555;3.348552;32.000000;0.104642;1.000000;50374400.000000;50374396.000000
96;24.157878;7.185019;0.754934;3.362257;32.000000;0.105071;1.000000;50137180.000000;50137188.000000
97;24.392171;7.248161;0.762255;3.365291;32.000000;0.105165;1.000000;49901248.000000;49901216.000000
98;24.615489;7.359371;0.769234;3.344781;32.000000;0.104524;1.000000;49666280.000000;49666252.000000
99;24.846501;7.469823;0.776453;3.326250;32.000000;0.103945;1.000000;49432832.000000;49432840.000000
100;25.114128;7.578639;0.784817;3.313804;32.000000;0.103556;1.000000;49200940.000000;49200936.000000
101;25.360911;7.642404;0.792528;3.318447;32.000000;0.103701;1.000000;48969828.000000;84596200.000000
102;25.588883;7.701233;0.799653;3.322700;32.000000;0.103834;1.000000;48740224.000000;48740208.000000
103;25.891220;7.757587;0.809101;3.337535;32.000000;0.104298;1.000000;48511160.000000;48511164.000000
104;26.129209;7.822319;0.816538;3.340341;32.000000;0.104386;1.000000;48283888.000000;83383728.000000
105;26.363690;7.882876;0.823865;3.344425;32.000000;0.104513;1.000000;48058136.000000;48058188.000000
106;26.600878;7.993607;0.831277;3.327769;32.000000;0.103993;1.000000;47833192.000000;47833208.000000
107;26.870222;8.102595;0.839694;3.316249;32.000000;0.103633;1.000000;47609592.000000;47609592.000000
108;27.089250;8.211415;0.846539;3.298975;32.000000;0.103093;1.000000;47386708.000000;47386724.000000
109;27.325560;8.274260;0.853924;3.302478;32.000000;0.103202;1.000000;47165708.000000;47165744.000000
110;27.574382;8.336874;0.861699;3.307520;32.000000;0.103360;1.000000;46945492.000000;46945504.000000
111;27.874838;8.396750;0.871089;3.319718;32.000000;0.103741;1.000000;46726872.000000;46726880.000000
112;28.115549;8.456732;0.878611;3.324635;32.000000;0.103895;1.000000;46509052.000000;46509096.000000
113;28.339178;8.517858;0.885599;3.327031;32.000000;0.103970;1.000000;46292004.000000;46292024.000000
114;28.579556;8.628218;0.893111;3.312336;32.000000;0.103510;1.000000;46076848.000000;46076860.000000
115;28.831222;8.737484;0.900976;3.299717;32.000000;0.103116;1.000000;45862776.000000;45862784.000000
116;29.067275;8.795981;0.908352;3.304609;32.000000;0.103269;1.000000;45648984.000000;45648976.000000
117;29.300328;8.856361;0.915635;3.308393;32.000000;0.103387;1.000000;45437068.000000;45437064.000000
118;29.566856;8.920616;0.923964;3.314441;32.000000;0.103576;1.000000;45226236.000000;45226232.000000
119;29.811541;8.981047;0.931611;3.319384;32.000000;0.103731;1.000000;45016260.000000;45016240.000000
120;30.041279;9.041940;0.938790;3.322437;32.000000;0.103826;1.000000;44808100.000000;44808172.000000
121;30.274439;9.153542;0.946076;3.307401;32.000000;0.103356;1.000000;44600292.000000;44600296.000000
122;30.559536;9.263233;0.954985;3.299014;32.000000;0.103094;1.000000;44393620.000000;44393684.000000
123;30.778350;9.324485;0.961823;3.300810;32.000000;0.103150;1.000000;44188568.000000;44188576.000000
124;31.021902;9.386580;0.969434;3.304921;32.000000;0.103279;1.000000;43984076.000000;43984088.000000
125;31.248067;9.446922;0.976502;3.307751;32.000000;0.103367;1.000000;43780952.000000;43781052.000000
126;31.529425;9.509431;0.985295;3.315595;32.000000;0.103612;1.000000;43578500.000000;43578596.000000
127;31.776336;9.573000;0.993010;3.319371;32.000000;0.103730;1.000000;43377636.000000;43377736.000000
128;32.003871;9.684344;1.000121;3.304702;32.000000;0.103272;1.000000;43177640.000000;43177660.000000
129;32.261906;9.794601;1.008185;3.293846;32.000000;0.102933;1.000000;42978544.000000;42978560.000000
130;32.521427;9.902701;1.016295;3.284097;32.000000;0.102628;1.000000;42780560.000000;42780676.000000
131;32.743448;9.961349;1.023233;3.287050;32.000000;0.102720;1.000000;42584016.000000;42584024.000000
132;32.973167;10.024190;1.030411;3.289360;32.000000;0.102792;1.000000;42388320.000000;42388340.000000
133;33.276987;10.084039;1.039906;3.299966;32.000000;0.103124;1.000000;42193024.000000;42193024.000000
134;33.505740;10.146009;1.047054;3.302357;32.000000;0.103199;1.000000;41999336.000000;41999352.000000
135;33.728318;10.208305;1.054010;3.304008;32.000000;0.103250;1.000000;41806824.000000;41806832.000000
136;33.978112;10.318704;1.061816;3.292866;32.000000;0.102902;1.000000;41615224.000000;41615252.000000
137;34.254804;10.427149;1.070463;3.285155;32.000000;0.102661;1.000000;41424024.000000;41424024.000000
138;34.491630;10.489352;1.077863;3.288252;32.000000;0.102758;1.000000;41234440.000000;41234476.000000
139;34.730842;10.549874;1.085339;3.292062;32.000000;0.102877;1.000000;41045840.000000;41045860.000000
140;34.966556;10.607586;1.092705;3.296372;32.000000;0.103012;1.000000;40857812.000000;40857960.000000
141;35.246403;10.668396;1.101450;3.303815;32.000000;0.103244;1.000000;40671284.000000;40671408.000000
142;35.484586;10.727429;1.108893;3.307837;32.000000;0.103370;1.000000;40485680.000000;40485676.000000
143;35.703291;10.837674;1.115728;3.294369;32.000000;0.102949;1.000000;40300444.000000;40300580.000000
144;35.936914;10.947802;1.123029;3.282569;32.000000;0.102580;1.000000;40116904.000000;40116896.000000
145;36.191608;11.056549;1.130988;3.273318;32.000000;0.102291;1.000000;39933808.000000;39933792.000000
146;36.418444;11.114910;1.138076;3.276540;32.000000;0.102392;1.000000;39751868.000000;39752008.000000
147;36.646153;11.174904;1.145192;3.279326;32.000000;0.102479;1.000000;39571096.000000;39571096.000000
148;36.898045;11.233842;1.153064;3.284544;32.000000;0.102642;1.000000;39391052.000000;39391188.000000
149;37.140194;11.295508;1.160631;3.288050;32.000000;0.102752;1.000000;39211924.000000;39212088.000000
150;37.382995;11.357773;1.168219;3.291402;32.000000;0.102856;1.000000;39033764.000000;39033912.000000
151;37.605308;11.467950;1.175166;3.279166;32.000000;0.102474;1.000000;38856508.000000;38856660.000000
152;37.882379;11.576236;1.183824;3.272426;32.000000;0.102263;1.000000;38680488.000000;38680668.000000
153;38.138225;11.635610;1.191820;3.277716;32.000000;0.102429;1.000000;38504640.000000;38504648.000000
154;38.367937;11.695994;1.198998;3.280434;32.000000;0.102514;1.000000;38330340.000000;38330496.000000
155;38.590367;11.756558;1.205949;3.282455;32.000000;0.102577;1.000000;38157084.000000;38157080.000000
156;38.889779;11.818511;1.215306;3.290582;32.000000;0.102831;1.000000;37984104.000000;37984120.000000
157;39.124345;11.879822;1.222636;3.293344;32.000000;0.102917;1.000000;37812356.000000;37812524.000000
158;39.357525;11.991767;1.229923;3.282045;32.000000;0.102564;1.000000;37641340.000000;37641280.000000
159;39.598947;12.101931;1.237467;3.272118;32.000000;0.102254;1.000000;37471516.000000;64363944.000000
160;39.838255;12.211049;1.244945;3.262476;32.000000;0.101952;1.000000;37302364.000000;37302360.000000
161;40.061410;12.269666;1.251919;3.265077;32.000000;0.102034;1.000000;37134208.000000;37134408.000000
162;40.290084;12.331958;1.259065;3.267128;32.000000;0.102098;1.000000;36967296.000000;36967304.000000
163;40.538500;12.392065;1.266828;3.271327;32.000000;0.102229;1.000000;36800668.000000;36800864.000000
164;40.794939;12.452068;1.274842;3.276158;32.000000;0.102380;1.000000;36634696.000000;62899600.000000
165;41.046493;12.512759;1.282703;3.280371;32.000000;0.102512;1.000000;36469968.000000;36470164.000000
166;41.271619;12.623980;1.289738;3.269303;32.000000;0.102166;1.000000;36306232.000000;36306248.000000
167;41.561942;12.732400;1.298811;3.264266;32.000000;0.102008;1.000000;36143188.000000;36143208.000000
168;41.795092;12.841089;1.306097;3.254793;32.000000;0.101712;1.000000;35981220.000000;35981440.000000
169;42.020578;12.950549;1.313143;3.244695;32.000000;0.101397;1.000000;35819700.000000;35819704.000000
170;42.254336;13.058190;1.320448;3.235850;32.000000;0.101120;1.000000;35659428.000000;61195112.000000
171;42.523497;13.116457;1.328859;3.241996;32.000000;0.101312;1.000000;35499912.000000;35500164.000000
172;42.751695;13.179522;1.335990;3.243797;32.000000;0.101369;1.000000;35340584.000000;35340588.000000
173;42.986517;13.242280;1.343329;3.246157;32.000000;0.101442;1.000000;35182544.000000;35182544.000000
174;43.250678;13.305127;1.351584;3.250677;32.000000;0.101584;1.000000;35025788.000000;35025800.000000
175;43.500484;13.373477;1.359390;3.252743;32.000000;0.101648;1.000000;34869008.000000;34869016.000000
176;43.737852;13.486354;1.366808;3.243119;32.000000;0.101347;1.000000;34713492.000000;34713496.000000
177;43.960016;13.597624;1.373751;3.232919;32.000000;0.101029;1.000000;34558760.000000;34558760.000000
178;44.237766;13.709765;1.382430;3.226734;32.000000;0.100835;1.000000;34404508.000000;34404776.000000
179;44.472441;13.819428;1.389764;3.218110;32.000000;0.100566;1.000000;34251516.000000;34251520.000000
180;44.698172;13.928244;1.396818;3.209175;32.000000;0.100287;1.000000;34099028.000000;34099036.000000
181;44.939637;13.989799;1.404364;3.212315;32.000000;0.100385;1.000000;33947364.000000;58206484.000000
182;45.200448;14.053343;1.412514;3.216348;32.000000;0.100511;1.000000;33796212.000000;57942460.000000
183;45.435009;14.112321;1.419844;3.219528;32.000000;0.100610;1.000000;33646568.000000;33646576.000000
184;45.662896;14.172421;1.426966;3.221954;32.000000;0.100686;1.000000;33497198.000000;33497202.000000
185;45.928700;14.232197;1.435272;3.227098;32.000000;0.100847;1.000000;33348542.000000;57162120.000000
186;46.160215;14.342885;1.442507;3.218335;32.000000;0.100573;1.000000;33201018.000000;33201044.000000
187;46.386134;14.452822;1.449567;3.209486;32.000000;0.100296;1.000000;33053742.000000;33054074.000000
188;46.633261;14.560862;1.457289;3.202644;32.000000;0.100083;1.000000;32907200.000000;32907540.000000
189;46.925886;14.619931;1.466434;3.209720;32.000000;0.100304;1.000000;32761748.000000;32762100.000000
190;47.151262;14.675550;1.473477;3.212913;32.000000;0.100404;1.000000;32617378.000000;32617366.000000
191;47.384180;14.739099;1.480756;3.214863;32.000000;0.100464;1.000000;32472950.000000;32472946.000000
192;47.620031;14.801519;1.488126;3.217239;32.000000;0.100539;1.000000;32329774.000000;32329958.000000
193;47.915280;14.860784;1.497353;3.224277;32.000000;0.100759;1.000000;32187276.000000;32187650.000000
194;48.138656;14.971776;1.504333;3.215294;32.000000;0.100478;1.000000;32045264.000000;32045272.000000
195;48.361894;15.081253;1.511309;3.206756;32.000000;0.100211;1.000000;31904036.000000;31904046.000000
196;48.606345;15.143278;1.518948;3.209764;32.000000;0.100305;1.000000;31763628.000000;31763632.000000
197;48.860510;15.207652;1.526891;3.212890;32.000000;0.100403;1.000000;31623992.000000;31624004.000000
198;49.094781;15.267848;1.534212;3.215566;32.000000;0.100486;1.000000;31485022.000000;31485444.000000
199;49.338349;15.330888;1.541823;3.218232;32.000000;0.100570;1.000000;31346756.000000;31346760.000000
200;49.615270;15.392576;1.550477;3.223325;32.000000;0.100729;1.000000;31209298.000000;31209306.000000
201;49.843462;15.503583;1.557608;3.214964;32.000000;0.100468;1.000000;31072380.000000;31072392.000000
202;50.072851;15.613906;1.564777;3.206940;32.000000;0.100217;1.000000;30936092.000000;30936096.000000
203;50.308726;15.674614;1.572148;3.209567;32.000000;0.100299;1.000000;30800848.000000;30801294.000000
204;50.594412;15.736811;1.581075;3.215036;32.000000;0.100470;1.000000;30665896.000000;30665914.000000
205;50.821934;15.799993;1.588185;3.216580;32.000000;0.100518;1.000000;30531778.000000;52260456.000000
206;51.073540;15.859115;1.596048;3.220453;32.000000;0.100639;1.000000;30398436.000000;30398450.000000
207;51.299806;15.922569;1.603119;3.221830;32.000000;0.100682;1.000000;30265474.000000;30265490.000000
208;51.578241;16.033856;1.611820;3.216833;32.000000;0.100526;1.000000;30133568.000000;30133586.000000
209;51.827462;16.143957;1.619608;3.210332;32.000000;0.100323;1.000000;30002212.000000;30002208.000000
210;52.067749;16.252822;1.627117;3.203613;32.000000;0.100113;1.000000;29871164.000000;29871124.000000
211;52.323556;16.313071;1.635111;3.207462;32.000000;0.100233;1.000000;29741224.000000;29741222.000000
212;52.571502;16.372104;1.642859;3.211041;32.000000;0.100345;1.000000;29612132.000000;29612144.000000
213;52.807310;16.435917;1.650228;3.212922;32.000000;0.100404;1.000000;29483054.000000;29483052.000000
214;53.035052;16.496995;1.657345;3.214831;32.000000;0.100463;1.000000;29355188.000000;29355172.000000
215;53.322061;16.557589;1.666314;3.220400;32.000000;0.100638;1.000000;29227772.000000;29228324.000000
216;53.548412;16.667505;1.673388;3.212743;32.000000;0.100398;1.000000;29100962.000000;29101538.000000
217;53.773904;16.777481;1.680435;3.205124;32.000000;0.100160;1.000000;28974806.000000;28974812.000000
218;54.023625;16.837032;1.688238;3.208619;32.000000;0.100269;1.000000;28849212.000000;28849790.000000
219;54.304592;16.899475;1.697018;3.213389;32.000000;0.100418;1.000000;28724154.000000;28724154.000000
220;54.541323;16.963554;1.704416;3.215206;32.000000;0.100475;1.000000;28600220.000000;28600230.000000
221;54.783954;17.026053;1.711999;3.217654;32.000000;0.100552;1.000000;28476400.000000;28476406.000000
222;55.024243;17.086440;1.719508;3.220346;32.000000;0.100636;1.000000;28353390.000000;28353390.000000
223;55.309188;17.196971;1.728412;3.216217;32.000000;0.100507;1.000000;28230768.000000;28231396.000000
224;55.545224;17.306754;1.735788;3.209454;32.000000;0.100295;1.000000;28108998.000000;28109632.000000
225;55.781210;17.416180;1.743163;3.202838;32.000000;0.100089;1.000000;27987788.000000;27987794.000000
226;56.022028;17.475240;1.750688;3.205794;32.000000;0.100181;1.000000;27867210.000000;27867216.000000
227;56.298610;17.533322;1.759332;3.210949;32.000000;0.100342;1.000000;27747210.000000;27747872.000000
228;56.535107;17.596696;1.766722;3.212825;32.000000;0.100401;1.000000;27627804.000000;27627808.000000
229;56.760659;17.654838;1.773771;3.215020;32.000000;0.100469;1.000000;27509016.000000;27509710.000000
230;57.005980;17.714807;1.781437;3.217985;32.000000;0.100562;1.000000;27390880.000000;27390882.000000
231;57.245220;17.824892;1.788913;3.211533;32.000000;0.100360;1.000000;27273278.000000;27273260.000000
232;57.465821;17.935088;1.795807;3.204100;32.000000;0.100128;1.000000;27156388.000000;27157098.000000
233;57.682769;17.995599;1.802587;3.205382;32.000000;0.100168;1.000000;27040030.000000;27040028.000000
234;57.953715;18.060218;1.811054;3.208916;32.000000;0.100279;1.000000;26923988.000000;26923988.000000
235;58.189620;18.120135;1.818426;3.211324;32.000000;0.100354;1.000000;26809140.000000;26809904.000000
236;58.420126;18.180548;1.825629;3.213331;32.000000;0.100417;1.000000;26694436.000000;26695194.000000
237;58.647276;18.242315;1.832727;3.214903;32.000000;0.100466;1.000000;26580012.000000;26580016.000000
238;58.915367;18.348152;1.841105;3.210970;32.000000;0.100343;1.000000;26466492.000000;26466488.000000
239;59.142561;18.458482;1.848205;3.204086;32.000000;0.100128;1.000000;26353582.000000;26353556.000000
240;59.373397;18.567822;1.855419;3.197650;32.000000;0.099927;1.000000;26241342.000000;26242174.000000
241;59.599915;18.677101;1.862497;3.191069;32.000000;0.099721;1.000000;26129450.000000;26129460.000000
242;59.863219;18.785565;1.870726;3.186661;32.000000;0.099583;1.000000;26018162.000000;26019002.000000
243;60.094059;18.844388;1.877939;3.188963;32.000000;0.099655;1.000000;25907264.000000;25907280.000000
244;60.342194;18.901604;1.885694;3.192438;32.000000;0.099764;1.000000;25797216.000000;25797228.000000
245;60.582565;18.961580;1.893205;3.195017;32.000000;0.099844;1.000000;25687582.000000;25687592.000000
246;60.845034;19.022857;1.901407;3.198522;32.000000;0.099954;1.000000;25578586.000000;25578588.000000
247;61.083331;19.084094;1.908854;3.200746;32.000000;0.100023;1.000000;25469918.000000;25469920.000000
248;61.311204;19.193585;1.915975;3.194359;32.000000;0.099824;1.000000;25361916.000000;25362818.000000
249;61.580132;19.303122;1.924379;3.190164;32.000000;0.099693;1.000000;25254516.000000;25255446.000000
250;61.817826;19.410687;1.931807;3.184732;32.000000;0.099523;1.000000;25147516.000000;25147512.000000
251;62.061734;19.471992;1.939429;3.187231;32.000000;0.099601;1.000000;25041208.000000;25041208.000000
252;62.305303;19.532821;1.947041;3.189775;32.000000;0.099680;1.000000;24935470.000000;24936438.000000
253;62.609455;19.593477;1.956545;3.195423;32.000000;0.099857;1.000000;24829908.000000;24830886.000000
254;62.836703;19.656152;1.963647;3.196796;32.000000;0.099900;1.000000;24725174.000000;24726144.000000
255;63.063011;19.718585;1.970719;3.198151;32.000000;0.099942;1.000000;24620866.000000;24620868.000000
256;63.292898;19.829382;1.977903;3.191874;32.000000;0.099746;1.000000;24516936.000000;24516940.000000
257;63.573504;19.939931;1.986672;3.188251;32.000000;0.099633;1.000000;24413706.000000;24413708.000000
258;63.797168;20.049193;1.993661;3.182032;32.000000;0.099438;1.000000;24310820.000000;24310824.000000
259;64.018899;20.158233;2.000591;3.175819;32.000000;0.099244;1.000000;24208844.000000;24208856.000000
260;64.302742;20.217804;2.009461;3.180501;32.000000;0.099391;1.000000;24107042.000000;24107028.000000
261;64.565882;20.281498;2.017684;3.183487;32.000000;0.099484;1.000000;24005584.000000;24006666.000000
262;64.793353;20.341872;2.024792;3.185221;32.000000;0.099538;1.000000;23904792.000000;23904784.000000
263;65.019570;20.401718;2.031862;3.186965;32.000000;0.099593;1.000000;23804912.000000;23804652.000000
264;65.313244;20.463506;2.041039;3.191694;32.000000;0.099740;1.000000;23704916.000000;23706042.000000
265;65.547809;20.573552;2.048369;3.186023;32.000000;0.099563;1.000000;23605540.000000;23606678.000000
266;65.781061;20.683336;2.055658;3.180389;32.000000;0.099387;1.000000;23506894.000000;23506898.000000
267;66.025318;20.791260;2.063291;3.175629;32.000000;0.099238;1.000000;23408652.000000;23409818.000000
268;66.304509;20.853425;2.072016;3.179550;32.000000;0.099361;1.000000;23310736.000000;23311934.000000
269;66.555265;20.915565;2.079852;3.182093;32.000000;0.099440;1.000000;23213542.000000;23213546.000000
270;66.781170;20.975479;2.086912;3.183773;32.000000;0.099493;1.000000;23116444.000000;23116442.000000
