iteration;exec time (1 thread);exec time (4 threads);exec time (4 threads linear);speedup;speedup (linear);efficiency;efficiency (linear);difference (1 thread);difference(4 threads)
40;2.093102;0.770963;0.523276;2.714918;4.000000;0.678729;1.000000;65621032.000000;65621024.000000
41;2.144637;0.790470;0.536159;2.713118;4.000000;0.678279;1.000000;65300664.000000;65300664.000000
42;2.196535;0.810081;0.549134;2.711499;4.000000;0.677875;1.000000;64982812.000000;64982808.000000
43;2.247434;0.829830;0.561858;2.708306;4.000000;0.677076;1.000000;64665784.000000;64665768.000000
44;2.292887;0.848745;0.573222;2.701502;4.000000;0.675375;1.000000;64351120.000000;64351120.000000
45;2.339188;0.867345;0.584797;2.696952;4.000000;0.674238;1.000000;64037956.000000;64037944.000000
46;2.398191;0.880924;0.599548;2.722360;4.000000;0.680590;1.000000;63726540.000000;63726524.000000
47;2.444593;0.900072;0.611148;2.715999;4.000000;0.679000;1.000000;63416480.000000;63416468.000000
48;2.492299;0.919493;0.623075;2.710513;4.000000;0.677628;1.000000;63108936.000000;63108940.000000
49;2.541418;0.939536;0.635355;2.704971;4.000000;0.676243;1.000000;62802132.000000;62802152.000000
50;2.590673;0.958510;0.647668;2.702814;4.000000;0.675703;1.000000;62497788.000000;62497776.000000
51;2.640110;0.977550;0.660027;2.700741;4.000000;0.675185;1.000000;62194664.000000;62194672.000000
52;2.688097;0.996094;0.672024;2.698638;4.000000;0.674660;1.000000;61893484.000000;61893484.000000
53;2.735293;1.014736;0.683823;2.695570;4.000000;0.673893;1.000000;61593592.000000;61593576.000000
54;2.782897;1.033211;0.695724;2.693445;4.000000;0.673361;1.000000;61295588.000000;61295596.000000
55;2.831612;1.051495;0.707903;2.692940;4.000000;0.673235;1.000000;60999404.000000;60999420.000000
56;2.880724;1.070028;0.720181;2.692194;4.000000;0.673049;1.000000;60704536.000000;60704528.000000
57;2.928618;1.088508;0.732155;2.690487;4.000000;0.672622;1.000000;60411084.000000;60411080.000000
58;2.976859;1.107182;0.744215;2.688682;4.000000;0.672171;1.000000;60119844.000000;60119852.000000
59;3.024721;1.125313;0.756180;2.687892;4.000000;0.671973;1.000000;59829404.000000;59829408.000000
60;3.072374;1.143632;0.768093;2.686506;4.000000;0.671626;1.000000;59541320.000000;59541320.000000
61;3.119902;1.161785;0.779975;2.685438;4.000000;0.671360;1.000000;59254552.000000;59254560.000000
62;3.168006;1.180260;0.792002;2.684161;4.000000;0.671040;1.000000;58969140.000000;58969140.000000
63;3.215808;1.198526;0.803952;2.683137;4.000000;0.670784;1.000000;58685436.000000;58685432.000000
64;3.264307;1.217052;0.816077;2.682143;4.000000;0.670536;1.000000;58402960.000000;58402956.000000
65;3.311974;1.235612;0.827993;2.680432;4.000000;0.670108;1.000000;58122328.000000;58122332.000000
66;3.359886;1.254238;0.839971;2.678825;4.000000;0.669706;1.000000;57843584.000000;57843580.000000
67;3.407824;1.272556;0.851956;2.677937;4.000000;0.669484;1.000000;57565916.000000;57565944.000000
68;3.455847;1.290989;0.863962;2.676899;4.000000;0.669225;1.000000;57289676.000000;57289672.000000
69;3.504075;1.309566;0.876019;2.675753;4.000000;0.668938;1.000000;57015156.000000;57015164.000000
70;3.552951;1.328216;0.888238;2.674980;4.000000;0.668745;1.000000;56741932.000000;56741948.000000
71;3.601299;1.346734;0.900325;2.674098;4.000000;0.668525;1.000000;56470432.000000;56470432.000000
72;3.650218;1.365898;0.912555;2.672394;4.000000;0.668098;1.000000;56200316.000000;56200320.000000
73;3.698880;1.384872;0.924720;2.670918;4.000000;0.667730;1.000000;55931628.000000;55931628.000000
74;3.747186;1.403652;0.936796;2.669597;4.000000;0.667399;1.000000;55664576.000000;55664576.000000
75;3.795066;1.422398;0.948767;2.668077;4.000000;0.667019;1.000000;55398428.000000;55398436.000000
76;3.844128;1.440765;0.961032;2.668116;4.000000;0.667029;1.000000;55134208.000000;55134220.000000
77;3.892455;1.459806;0.973114;2.666420;4.000000;0.666605;1.000000;54871160.000000;54871152.000000
78;3.941522;1.478732;0.985381;2.665474;4.000000;0.666369;1.000000;54609800.000000;54609780.000000
79;3.991860;1.497458;0.997965;2.665757;4.000000;0.666439;1.000000;54349816.000000;54349824.000000
80;4.042030;1.516042;1.010508;2.666173;4.000000;0.666543;1.000000;54091072.000000;54091056.000000
81;4.088042;1.527854;1.022010;2.675676;4.000000;0.668919;1.000000;53833708.000000;53833720.000000
82;4.133447;1.546230;1.033362;2.673242;4.000000;0.668311;1.000000;53577828.000000;53577832.000000
83;4.180545;1.557770;1.045136;2.683672;4.000000;0.670918;1.000000;53323652.000000;53323640.000000
84;4.224833;1.576177;1.056208;2.680431;4.000000;0.670108;1.000000;53070636.000000;53070656.000000
85;4.270286;1.594514;1.067572;2.678112;4.000000;0.669528;1.000000;52818860.000000;52818872.000000
86;4.317281;1.612659;1.079320;2.677120;4.000000;0.669280;1.000000;52568032.000000;52568040.000000
87;4.363200;1.631086;1.090800;2.675027;4.000000;0.668757;1.000000;52319184.000000;52319188.000000
88;4.409271;1.649684;1.102318;2.672797;4.000000;0.668199;1.000000;52071556.000000;52071548.000000
89;4.454369;1.668406;1.113592;2.669835;4.000000;0.667459;1.000000;51824856.000000;51824876.000000
90;4.498947;1.686857;1.124737;2.667059;4.000000;0.666765;1.000000;51579908.000000;51579944.000000
91;4.542504;1.706172;1.135626;2.662396;4.000000;0.665599;1.000000;51336232.000000;51336248.000000
92;4.586386;1.725552;1.146597;2.657924;4.000000;0.664481;1.000000;51093792.000000;51093792.000000
93;4.632658;1.744258;1.158165;2.655948;4.000000;0.663987;1.000000;50852836.000000;50852824.000000
94;4.677354;1.762879;1.169339;2.653248;4.000000;0.663312;1.000000;50613116.000000;50613100.000000
95;4.722652;1.781490;1.180663;2.650957;4.000000;0.662739;1.000000;50374400.000000;50374388.000000
96;4.766707;1.800024;1.191677;2.648135;4.000000;0.662034;1.000000;50137180.000000;50137160.000000
97;4.812138;1.818616;1.203034;2.646045;4.000000;0.661511;1.000000;49901248.000000;49901216.000000
98;4.856424;1.836958;1.214106;2.643732;4.000000;0.660933;1.000000;49666280.000000;49666256.000000
99;4.904630;1.855606;1.226158;2.643143;4.000000;0.660786;1.000000;49432832.000000;49432824.000000
100;4.952909;1.874195;1.238227;2.642686;4.000000;0.660671;1.000000;49200940.000000;49200936.000000
101;5.001539;1.892730;1.250385;2.642500;4.000000;0.660625;1.000000;48969828.000000;48969828.000000
102;5.049222;1.911297;1.262305;2.641777;4.000000;0.660444;1.000000;48740224.000000;48740212.000000
103;5.097133;1.930005;1.274283;2.640995;4.000000;0.660249;1.000000;48511160.000000;48511164.000000
104;5.145214;1.948657;1.286303;2.640389;4.000000;0.660097;1.000000;48283888.000000;48283880.000000
105;5.193025;1.967152;1.298256;2.639870;4.000000;0.659967;1.000000;48058136.000000;48058140.000000
106;5.241015;1.985569;1.310254;2.639554;4.000000;0.659888;1.000000;47833192.000000;47833208.000000
107;5.289091;2.004031;1.322273;2.639226;4.000000;0.659806;1.000000;47609592.000000;47609600.000000
108;5.337293;2.022670;1.334323;2.638737;4.000000;0.659684;1.000000;47386708.000000;47386716.000000
109;5.386766;2.041135;1.346692;2.639103;4.000000;0.659776;1.000000;47165708.000000;47165712.000000
110;5.435098;2.059736;1.358774;2.638735;4.000000;0.659684;1.000000;46945492.000000;46945508.000000
111;5.483131;2.078382;1.370783;2.638173;4.000000;0.659543;1.000000;46726872.000000;46726880.000000
112;5.531699;2.096876;1.382925;2.638066;4.000000;0.659517;1.000000;46509052.000000;46509048.000000
113;5.580556;2.115575;1.395139;2.637844;4.000000;0.659461;1.000000;46292004.000000;46292024.000000
114;5.623973;2.133782;1.405993;2.635683;4.000000;0.658921;1.000000;46076848.000000;46076860.000000
115;5.667421;2.151945;1.416855;2.633627;4.000000;0.658407;1.000000;45862776.000000;45862780.000000
116;5.710956;2.170171;1.427739;2.631570;4.000000;0.657892;1.000000;45648984.000000;45648980.000000
117;5.754944;2.188985;1.438736;2.629047;4.000000;0.657262;1.000000;45437068.000000;45437068.000000
118;5.798579;2.207787;1.449645;2.626421;4.000000;0.656605;1.000000;45226236.000000;45226228.000000
119;5.842802;2.225316;1.460701;2.625605;4.000000;0.656401;1.000000;45016260.000000;45016244.000000
120;5.887763;2.237149;1.471941;2.631815;4.000000;0.657954;1.000000;44808100.000000;44808108.000000
121;5.933043;2.248048;1.483261;2.639197;4.000000;0.659799;1.000000;44600292.000000;44600292.000000
122;5.979527;2.260864;1.494882;2.644797;4.000000;0.661199;1.000000;44393620.000000;44393608.000000
123;6.022846;2.279079;1.505711;2.642667;4.000000;0.660667;1.000000;44188568.000000;44188576.000000
124;6.067514;2.297039;1.516879;2.641451;4.000000;0.660363;1.000000;43984076.000000;43984088.000000
125;6.112934;2.314969;1.528233;2.640611;4.000000;0.660153;1.000000;43780952.000000;43780976.000000
126;6.158630;2.332612;1.539657;2.640229;4.000000;0.660057;1.000000;43578500.000000;43578516.000000
127;6.203526;2.345610;1.550882;2.644739;4.000000;0.661185;1.000000;43377636.000000;43377656.000000
128;6.249591;2.359020;1.562398;2.649232;4.000000;0.662308;1.000000;43177640.000000;43177660.000000
129;6.296068;2.370215;1.574017;2.656328;4.000000;0.664082;1.000000;42978544.000000;42978560.000000
130;6.343659;2.381856;1.585915;2.663326;4.000000;0.665832;1.000000;42780560.000000;42780584.000000
131;6.391121;2.392640;1.597780;2.671159;4.000000;0.667790;1.000000;42584016.000000;42584028.000000
132;6.436321;2.405029;1.609080;2.676193;4.000000;0.669048;1.000000;42388320.000000;42388340.000000
133;6.483698;2.416718;1.620924;2.682852;4.000000;0.670713;1.000000;42193024.000000;42193024.000000
134;6.532638;2.436029;1.633159;2.681674;4.000000;0.670419;1.000000;41999336.000000;41999360.000000
135;6.582834;2.456072;1.645709;2.680228;4.000000;0.670057;1.000000;41806824.000000;41806828.000000
136;6.632563;2.475708;1.658141;2.679058;4.000000;0.669764;1.000000;41615224.000000;41615248.000000
137;6.682085;2.494077;1.670521;2.679181;4.000000;0.669795;1.000000;41424024.000000;41424020.000000
138;6.731057;2.512425;1.682764;2.679108;4.000000;0.669777;1.000000;41234440.000000;41234480.000000
139;6.780840;2.530966;1.695210;2.679151;4.000000;0.669788;1.000000;41045840.000000;41045860.000000
140;6.828199;2.549795;1.707050;2.677940;4.000000;0.669485;1.000000;40857812.000000;40857848.000000
141;6.873452;2.560722;1.718363;2.684185;4.000000;0.671046;1.000000;40671284.000000;40671296.000000
142;6.917331;2.573510;1.729333;2.687897;4.000000;0.671974;1.000000;40485680.000000;40485676.000000
143;6.963191;2.584930;1.740798;2.693764;4.000000;0.673441;1.000000;40300444.000000;40300456.000000
144;7.009433;2.596484;1.752358;2.699587;4.000000;0.674897;1.000000;40116904.000000;40116896.000000
145;7.055877;2.607155;1.763969;2.706351;4.000000;0.676588;1.000000;39933808.000000;39933796.000000
146;7.100758;2.620092;1.775189;2.710118;4.000000;0.677530;1.000000;39751868.000000;39751872.000000
147;7.145744;2.632388;1.786436;2.714548;4.000000;0.678637;1.000000;39571096.000000;39571096.000000
148;7.190172;2.643627;1.797543;2.719813;4.000000;0.679953;1.000000;39391052.000000;39391048.000000
149;7.234299;2.656616;1.808575;2.723126;4.000000;0.680781;1.000000;39211924.000000;39211936.000000
150;7.279223;2.668390;1.819806;2.727945;4.000000;0.681986;1.000000;39033764.000000;39033764.000000
151;7.323407;2.679975;1.830852;2.732640;4.000000;0.683160;1.000000;38856508.000000;38856504.000000
152;7.368585;2.691180;1.842146;2.738050;4.000000;0.684512;1.000000;38680488.000000;38680496.000000
153;7.413666;2.704337;1.853417;2.741399;4.000000;0.685350;1.000000;38504640.000000;38504640.000000
154;7.458388;2.716748;1.864597;2.745337;4.000000;0.686334;1.000000;38330340.000000;38330336.000000
155;7.503449;2.727836;1.875862;2.750696;4.000000;0.687674;1.000000;38157084.000000;38157096.000000
156;7.548048;2.739643;1.887012;2.755121;4.000000;0.688780;1.000000;37984104.000000;37984108.000000
157;7.594150;2.751625;1.898538;2.759878;4.000000;0.689970;1.000000;37812356.000000;37812348.000000
158;7.639759;2.763084;1.909940;2.764939;4.000000;0.691235;1.000000;37641340.000000;37641340.000000
159;7.684053;2.774771;1.921013;2.769257;4.000000;0.692314;1.000000;37471516.000000;37471504.000000
160;7.732671;2.787134;1.933168;2.774416;4.000000;0.693604;1.000000;37302364.000000;37302352.000000
161;7.778704;2.799488;1.944676;2.778616;4.000000;0.694654;1.000000;37134208.000000;37134216.000000
162;7.823073;2.817629;1.955768;2.776474;4.000000;0.694118;1.000000;36967296.000000;36967304.000000
163;7.867766;2.835496;1.966941;2.774740;4.000000;0.693685;1.000000;36800668.000000;36800664.000000
164;7.912490;2.853429;1.978122;2.772975;4.000000;0.693244;1.000000;36634696.000000;36634676.000000
165;7.956688;2.871651;1.989172;2.770772;4.000000;0.692693;1.000000;36469968.000000;36469956.000000
166;8.000353;2.889989;2.000088;2.768298;4.000000;0.692075;1.000000;36306232.000000;36306240.000000
167;8.043794;2.907874;2.010948;2.766212;4.000000;0.691553;1.000000;36143188.000000;36143204.000000
168;8.087786;2.926495;2.021947;2.763643;4.000000;0.690911;1.000000;35981220.000000;35981208.000000
169;8.132894;2.944698;2.033224;2.761877;4.000000;0.690469;1.000000;35819700.000000;35819704.000000
170;8.177753;2.963076;2.044438;2.759886;4.000000;0.689972;1.000000;35659428.000000;35659424.000000
171;8.221744;2.980999;2.055436;2.758050;4.000000;0.689512;1.000000;35499912.000000;35499928.000000
172;8.265059;2.999056;2.066265;2.755887;4.000000;0.688972;1.000000;35340584.000000;35340588.000000
173;8.308706;3.016940;2.077177;2.754018;4.000000;0.688505;1.000000;35182544.000000;35182548.000000
174;8.349659;3.035589;2.087415;2.750590;4.000000;0.687647;1.000000;35025788.000000;35025804.000000
175;8.389530;3.052432;2.097382;2.748474;4.000000;0.687119;1.000000;34869008.000000;34869012.000000
176;8.432706;3.069852;2.108177;2.746942;4.000000;0.686736;1.000000;34713492.000000;34713496.000000
177;8.480425;3.088263;2.120106;2.746017;4.000000;0.686504;1.000000;34558760.000000;34558760.000000
178;8.527629;3.106551;2.131907;2.745048;4.000000;0.686262;1.000000;34404508.000000;34404500.000000
179;8.571185;3.119704;2.142796;2.747435;4.000000;0.686859;1.000000;34251516.000000;34251520.000000
180;8.615872;3.130560;2.153968;2.752182;4.000000;0.688046;1.000000;34099028.000000;34099040.000000
181;8.660355;3.142237;2.165089;2.756111;4.000000;0.689028;1.000000;33947364.000000;33947360.000000
182;8.704338;3.154310;2.176084;2.759506;4.000000;0.689876;1.000000;33796212.000000;33796216.000000
183;8.755881;3.167484;2.188970;2.764302;4.000000;0.691075;1.000000;33646568.000000;33646568.000000
184;8.800565;3.178484;2.200141;2.768793;4.000000;0.692198;1.000000;33497198.000000;33497200.000000
185;8.845281;3.190575;2.211320;2.772316;4.000000;0.693079;1.000000;33348542.000000;33348546.000000
186;8.889838;3.203069;2.222460;2.775413;4.000000;0.693853;1.000000;33201018.000000;33201038.000000
187;8.935847;3.213657;2.233962;2.780585;4.000000;0.695146;1.000000;33053742.000000;33053740.000000
188;8.982965;3.225087;2.245741;2.785340;4.000000;0.696335;1.000000;32907200.000000;32907200.000000
189;9.027638;3.237817;2.256910;2.788187;4.000000;0.697047;1.000000;32761748.000000;32761758.000000
190;9.073279;3.249900;2.268320;2.791864;4.000000;0.697966;1.000000;32617378.000000;32617364.000000
191;9.119217;3.261242;2.279804;2.796241;4.000000;0.699060;1.000000;32472950.000000;32472950.000000
192;9.165032;3.273027;2.291258;2.800170;4.000000;0.700042;1.000000;32329774.000000;32329788.000000
193;9.210267;3.287149;2.302567;2.801901;4.000000;0.700475;1.000000;32187276.000000;32187280.000000
194;9.255808;3.299357;2.313952;2.805337;4.000000;0.701334;1.000000;32045264.000000;32045268.000000
195;9.301553;3.310820;2.325388;2.809441;4.000000;0.702360;1.000000;31904036.000000;31904044.000000
196;9.346610;3.322777;2.336652;2.812891;4.000000;0.703223;1.000000;31763628.000000;31763628.000000
197;9.392895;3.338660;2.348224;2.813373;4.000000;0.703343;1.000000;31623992.000000;31624006.000000
198;9.437919;3.349765;2.359480;2.817487;4.000000;0.704372;1.000000;31485022.000000;31485036.000000
199;9.484199;3.361061;2.371050;2.821788;4.000000;0.705447;1.000000;31346756.000000;31346762.000000
200;9.528638;3.372899;2.382160;2.825059;4.000000;0.706265;1.000000;31209298.000000;31209304.000000
201;9.573401;3.385664;2.393350;2.827629;4.000000;0.706907;1.000000;31072380.000000;31072392.000000
202;9.620064;3.404796;2.405016;2.825445;4.000000;0.706361;1.000000;30936092.000000;30936094.000000
203;9.662136;3.421434;2.415534;2.824002;4.000000;0.706000;1.000000;30800848.000000;30800850.000000
204;9.706585;3.439454;2.426646;2.822130;4.000000;0.705532;1.000000;30665896.000000;30665910.000000
205;9.752844;3.457629;2.438211;2.820674;4.000000;0.705168;1.000000;30531778.000000;30531786.000000
206;9.799484;3.476367;2.449871;2.818887;4.000000;0.704722;1.000000;30398436.000000;30398452.000000
207;9.862215;3.495902;2.465554;2.821079;4.000000;0.705270;1.000000;30265474.000000;30265492.000000
208;9.909942;3.516395;2.477486;2.818210;4.000000;0.704553;1.000000;30133568.000000;30133582.000000
209;9.965935;3.536401;2.491484;2.818101;4.000000;0.704525;1.000000;30002212.000000;30002204.000000
210;10.011798;3.553217;2.502950;2.817671;4.000000;0.704418;1.000000;29871164.000000;29871160.000000
211;10.058106;3.567981;2.514526;2.818991;4.000000;0.704748;1.000000;29741224.000000;29741226.000000
212;10.104412;3.580864;2.526103;2.821781;4.000000;0.705445;1.000000;29612132.000000;29612146.000000
213;10.162881;3.595819;2.540720;2.826305;4.000000;0.706576;1.000000;29483054.000000;29483056.000000
214;10.213132;3.608991;2.553283;2.829913;4.000000;0.707478;1.000000;29355188.000000;29355186.000000
215;10.261505;3.627630;2.565376;2.828708;4.000000;0.707177;1.000000;29227772.000000;29227776.000000
216;10.308188;3.645578;2.577047;2.827587;4.000000;0.706897;1.000000;29100962.000000;29100980.000000
217;10.358116;3.662624;2.589529;2.828059;4.000000;0.707015;1.000000;28974806.000000;28974812.000000
218;10.437017;3.680316;2.609254;2.835903;4.000000;0.708976;1.000000;28849212.000000;28849216.000000
219;10.542264;3.730053;2.635566;2.826304;4.000000;0.706576;1.000000;28724154.000000;28724148.000000
220;10.623911;3.771396;2.655978;2.816970;4.000000;0.704243;1.000000;28600220.000000;28600228.000000
221;10.669568;3.784678;2.667392;2.819148;4.000000;0.704787;1.000000;28476400.000000;28476404.000000
222;10.716746;3.797948;2.679186;2.821720;4.000000;0.705430;1.000000;28353390.000000;28353392.000000
223;10.764328;3.810652;2.691082;2.824800;4.000000;0.706200;1.000000;28230768.000000;28230764.000000
224;10.814033;3.830313;2.703508;2.823277;4.000000;0.705819;1.000000;28108998.000000;28108996.000000
225;10.863717;3.849436;2.715929;2.822158;4.000000;0.705540;1.000000;27987788.000000;27987794.000000
226;10.912955;3.868626;2.728239;2.820887;4.000000;0.705222;1.000000;27867210.000000;27867214.000000
227;10.964915;3.887415;2.741229;2.820619;4.000000;0.705155;1.000000;27747210.000000;27747204.000000
228;11.014085;3.906425;2.753521;2.819480;4.000000;0.704870;1.000000;27627804.000000;27627802.000000
229;11.070592;3.925342;2.767648;2.820287;4.000000;0.705072;1.000000;27509016.000000;27509020.000000
230;11.117358;3.944762;2.779340;2.818258;4.000000;0.704565;1.000000;27390880.000000;27390882.000000
231;11.218536;3.968505;2.804634;2.826892;4.000000;0.706723;1.000000;27273278.000000;27273258.000000
232;11.285672;4.000205;2.821418;2.821273;4.000000;0.705318;1.000000;27156388.000000;27156376.000000
233;11.331873;4.019669;2.832968;2.819106;4.000000;0.704776;1.000000;27040030.000000;27040026.000000
234;11.380086;4.038581;2.845021;2.817843;4.000000;0.704461;1.000000;26923988.000000;26923988.000000
235;11.428576;4.057790;2.857144;2.816453;4.000000;0.704113;1.000000;26809140.000000;26809148.000000
236;11.475169;4.077560;2.868792;2.814224;4.000000;0.703556;1.000000;26694436.000000;26694430.000000
237;11.523379;4.097385;2.880845;2.812374;4.000000;0.703094;1.000000;26580012.000000;26580016.000000
238;11.571018;4.116981;2.892754;2.810559;4.000000;0.702640;1.000000;26466492.000000;26466488.000000
239;11.626622;4.145755;2.906655;2.804465;4.000000;0.701116;1.000000;26353582.000000;26353582.000000
240;11.673819;4.166101;2.918455;2.802097;4.000000;0.700524;1.000000;26241342.000000;26241356.000000
241;11.723930;4.179356;2.930983;2.805200;4.000000;0.701300;1.000000;26129450.000000;26129456.000000
242;11.772095;4.193317;2.943024;2.807347;4.000000;0.701837;1.000000;26018162.000000;26018164.000000
243;11.819085;4.207170;2.954771;2.809272;4.000000;0.702318;1.000000;25907264.000000;25907278.000000
244;11.867282;4.219487;2.966821;2.812494;4.000000;0.703123;1.000000;25797216.000000;25797226.000000
245;11.916627;4.232015;2.979157;2.815828;4.000000;0.703957;1.000000;25687582.000000;25687594.000000
246;11.965903;4.244094;2.991476;2.819425;4.000000;0.704856;1.000000;25578586.000000;25578590.000000
247;12.014319;4.255485;3.003580;2.823255;4.000000;0.705814;1.000000;25469918.000000;25469922.000000
248;12.065525;4.275653;3.016381;2.821914;4.000000;0.705479;1.000000;25361916.000000;25361912.000000
249;12.116604;4.295139;3.029151;2.821004;4.000000;0.705251;1.000000;25254516.000000;25254526.000000
250;12.166490;4.314813;3.041623;2.819703;4.000000;0.704926;1.000000;25147516.000000;25147512.000000
251;12.215952;4.334453;3.053988;2.818338;4.000000;0.704584;1.000000;25041208.000000;25041204.000000
252;12.265669;4.354083;3.066417;2.817050;4.000000;0.704263;1.000000;24935470.000000;24935480.000000
253;12.318158;4.374201;3.079539;2.816093;4.000000;0.704023;1.000000;24829908.000000;24829910.000000
254;12.372160;4.395158;3.093040;2.814952;4.000000;0.703738;1.000000;24725174.000000;24725178.000000
255;12.426266;4.415978;3.106566;2.813933;4.000000;0.703483;1.000000;24620866.000000;24620868.000000
256;12.481020;4.436402;3.120255;2.813320;4.000000;0.703330;1.000000;24516936.000000;24516934.000000
257;12.533906;4.457177;3.133476;2.812073;4.000000;0.703018;1.000000;24413706.000000;24413710.000000
258;12.584535;4.477405;3.146134;2.810676;4.000000;0.702669;1.000000;24310820.000000;24310826.000000
259;12.635346;4.497464;3.158836;2.809438;4.000000;0.702359;1.000000;24208844.000000;24208852.000000
260;12.683031;4.509736;3.170758;2.812366;4.000000;0.703092;1.000000;24107042.000000;24107028.000000
261;12.730058;4.526344;3.182514;2.812437;4.000000;0.703109;1.000000;24005584.000000;24005584.000000
262;12.777302;4.539883;3.194326;2.814456;4.000000;0.703614;1.000000;23904792.000000;23904784.000000
263;12.824976;4.552656;3.206244;2.817032;4.000000;0.704258;1.000000;23804912.000000;23804908.000000
264;12.872249;4.569835;3.218062;2.816787;4.000000;0.704197;1.000000;23704916.000000;23704910.000000
265;12.919020;4.581073;3.229755;2.820086;4.000000;0.705021;1.000000;23605540.000000;23605532.000000
266;12.965636;4.595118;3.241409;2.821611;4.000000;0.705403;1.000000;23506894.000000;23506894.000000
267;13.012424;4.608685;3.253106;2.823457;4.000000;0.705864;1.000000;23408652.000000;23408640.000000
268;13.059322;4.621796;3.264831;2.825595;4.000000;0.706399;1.000000;23310736.000000;23310740.000000
269;13.106983;4.633852;3.276746;2.828528;4.000000;0.707132;1.000000;23213542.000000;23213544.000000
270;13.153338;4.652056;3.288335;2.827425;4.000000;0.706856;1.000000;23116444.000000;23116444.000000
