iteration;exec time (1 thread);exec time (2 threads);exec time (2 threads linear);speedup;speedup (linear);efficiency;efficiency (linear);difference (1 thread);difference(2 threads)
31;1.382428;0.148465;0.691214;9.311474;2.000000;4.655737;1.000000;68583464.000000;68583480.000000
32;1.420590;0.152823;0.710295;9.295683;2.000000;4.647841;1.000000;68247224.000000;68247256.000000
33;1.458416;0.157170;0.729208;9.279212;2.000000;4.639606;1.000000;67912024.000000;67912064.000000
34;1.496262;0.161913;0.748131;9.241130;2.000000;4.620565;1.000000;67579752.000000;67579752.000000
35;1.535482;0.167000;0.767741;9.194479;2.000000;4.597240;1.000000;67248464.000000;67248464.000000
36;1.572078;0.171339;0.786039;9.175220;2.000000;4.587610;1.000000;66920004.000000;66920004.000000
37;1.607286;0.176669;0.803643;9.097747;2.000000;4.548873;1.000000;66592480.000000;66592472.000000
38;1.643046;0.181910;0.821523;9.032204;2.000000;4.516102;1.000000;66266984.000000;66266984.000000
39;1.677806;0.187138;0.838903;8.965626;2.000000;4.482813;1.000000;65943332.000000;65943332.000000
40;1.729705;0.192990;0.864852;8.962655;2.000000;4.481328;1.000000;65621032.000000;65621028.000000
41;1.769525;0.200645;0.884762;8.819169;2.000000;4.409584;1.000000;65300664.000000;65300656.000000
42;1.805555;0.206036;0.902778;8.763284;2.000000;4.381642;1.000000;64982812.000000;64982812.000000
43;1.843118;0.211341;0.921559;8.721078;2.000000;4.360539;1.000000;64665784.000000;64665784.000000
44;1.880686;0.215804;0.940343;8.714800;2.000000;4.357400;1.000000;64351120.000000;64351120.000000
45;1.918624;0.220147;0.959312;8.715183;2.000000;4.357591;1.000000;64037956.000000;64037960.000000
46;1.956347;0.224505;0.978173;8.714059;2.000000;4.357030;1.000000;63726540.000000;63726544.000000
47;1.994005;0.228835;0.997002;8.713714;2.000000;4.356857;1.000000;63416480.000000;63416476.000000
48;2.031331;0.233237;1.015665;8.709283;2.000000;4.354641;1.000000;63108936.000000;63108936.000000
49;2.066691;0.238506;1.033346;8.665145;2.000000;4.332573;1.000000;62802132.000000;62802136.000000
50;2.101757;0.243764;1.050879;8.622083;2.000000;4.311041;1.000000;62497788.000000;62497792.000000
51;2.137653;0.248993;1.068827;8.585188;2.000000;4.292594;1.000000;62194664.000000;62194664.000000
52;2.172607;0.254254;1.086304;8.545020;2.000000;4.272510;1.000000;61893484.000000;61893488.000000
53;2.210575;0.258735;1.105287;8.543791;2.000000;4.271896;1.000000;61593592.000000;61593592.000000
54;2.248792;0.263052;1.124396;8.548857;2.000000;4.274428;1.000000;61295588.000000;61295588.000000
55;2.285991;0.267399;1.142996;8.548985;2.000000;4.274493;1.000000;60999404.000000;60999404.000000
56;2.323638;0.271824;1.161819;8.548314;2.000000;4.274157;1.000000;60704536.000000;60704536.000000
57;2.361497;0.276290;1.180748;8.547181;2.000000;4.273590;1.000000;60411084.000000;60411084.000000
58;2.398913;0.280722;1.199457;8.545505;2.000000;4.272753;1.000000;60119844.000000;60119840.000000
59;2.436537;0.283956;1.218268;8.580678;2.000000;4.290339;1.000000;59829404.000000;59829408.000000
60;2.474157;0.287615;1.237079;8.602317;2.000000;4.301159;1.000000;59541320.000000;59541320.000000
61;2.511320;0.290579;1.255660;8.642459;2.000000;4.321230;1.000000;59254552.000000;59254552.000000
62;2.548389;0.294075;1.274194;8.665789;2.000000;4.332894;1.000000;58969140.000000;58969140.000000
63;2.585689;0.297185;1.292845;8.700601;2.000000;4.350301;1.000000;58685436.000000;58685428.000000
64;2.622768;0.300889;1.311384;8.716739;2.000000;4.358370;1.000000;58402960.000000;58402960.000000
65;2.660023;0.305232;1.330012;8.714756;2.000000;4.357378;1.000000;58122328.000000;58122332.000000
66;2.698129;0.309567;1.349065;8.715819;2.000000;4.357909;1.000000;57843584.000000;57843580.000000
67;2.747324;0.313917;1.373662;8.751767;2.000000;4.375884;1.000000;57565916.000000;57565916.000000
68;2.794794;0.318330;1.397397;8.779554;2.000000;4.389777;1.000000;57289676.000000;57289676.000000
69;2.846185;0.322926;1.423092;8.813744;2.000000;4.406872;1.000000;57015156.000000;57015156.000000
70;2.897842;0.327267;1.448921;8.854674;2.000000;4.427337;1.000000;56741932.000000;56741932.000000
71;2.949884;0.333694;1.474942;8.840079;2.000000;4.420040;1.000000;56470432.000000;56470432.000000
72;3.001858;0.338044;1.500929;8.880071;2.000000;4.440036;1.000000;56200316.000000;56200316.000000
73;3.053308;0.344880;1.526654;8.853237;2.000000;4.426619;1.000000;55931628.000000;55931632.000000
74;3.105271;0.349245;1.552636;8.891388;2.000000;4.445694;1.000000;55664576.000000;55664576.000000
75;3.156574;0.353592;1.578287;8.927161;2.000000;4.463581;1.000000;55398428.000000;55398432.000000
76;3.208455;0.358070;1.604228;8.960410;2.000000;4.480205;1.000000;55134208.000000;55134208.000000
77;3.260492;0.362423;1.630246;8.996367;2.000000;4.498184;1.000000;54871160.000000;54871156.000000
78;3.312363;0.366847;1.656181;9.029278;2.000000;4.514639;1.000000;54609800.000000;54609796.000000
79;3.364030;0.371189;1.682015;9.062841;2.000000;4.531420;1.000000;54349816.000000;54349820.000000
80;3.415201;0.375633;1.707600;9.091867;2.000000;4.545933;1.000000;54091072.000000;54091072.000000
81;3.467067;0.380070;1.733533;9.122174;2.000000;4.561087;1.000000;53833708.000000;53833704.000000
82;3.518819;0.384548;1.759410;9.150527;2.000000;4.575264;1.000000;53577828.000000;53577828.000000
83;3.570773;0.388921;1.785386;9.181219;2.000000;4.590609;1.000000;53323652.000000;53323652.000000
84;3.622769;0.394236;1.811384;9.189342;2.000000;4.594671;1.000000;53070636.000000;53070640.000000
85;3.674717;0.398751;1.837359;9.215575;2.000000;4.607787;1.000000;52818860.000000;52818860.000000
86;3.726682;0.403295;1.863341;9.240578;2.000000;4.620289;1.000000;52568032.000000;52568032.000000
87;3.778652;0.407657;1.889326;9.269187;2.000000;4.634594;1.000000;52319184.000000;52319184.000000
88;3.827686;0.412038;1.913843;9.289653;2.000000;4.644827;1.000000;52071556.000000;52071552.000000
89;3.866186;0.416472;1.933093;9.283190;2.000000;4.641595;1.000000;51824856.000000;51824856.000000
90;3.904187;0.420877;1.952094;9.276320;2.000000;4.638160;1.000000;51579908.000000;51579912.000000
91;3.942523;0.425250;1.971261;9.271074;2.000000;4.635537;1.000000;51336232.000000;51336228.000000
92;3.979984;0.429608;1.989992;9.264231;2.000000;4.632115;1.000000;51093792.000000;51093792.000000
93;4.017826;0.434022;2.008913;9.257203;2.000000;4.628601;1.000000;50852836.000000;50852832.000000
94;4.056278;0.438377;2.028139;9.252935;2.000000;4.626468;1.000000;50613116.000000;50613116.000000
95;4.093766;0.442739;2.046883;9.246446;2.000000;4.623223;1.000000;50374400.000000;50374404.000000
96;4.131932;0.447152;2.065966;9.240546;2.000000;4.620273;1.000000;50137180.000000;50137180.000000
97;4.171120;0.451509;2.085560;9.238176;2.000000;4.619088;1.000000;49901248.000000;49901248.000000
98;4.206770;0.457335;2.103385;9.198434;2.000000;4.599217;1.000000;49666280.000000;49666280.000000
99;4.249926;0.461841;2.124963;9.202149;2.000000;4.601075;1.000000;49432832.000000;49432836.000000
100;4.287767;0.467201;2.143884;9.177555;2.000000;4.588777;1.000000;49200940.000000;49200940.000000
101;4.325268;0.471844;2.162634;9.166728;2.000000;4.583364;1.000000;48969828.000000;48969828.000000
102;4.363760;0.476200;2.181880;9.163720;2.000000;4.581860;1.000000;48740224.000000;48740224.000000
103;4.402503;0.480565;2.201252;9.161092;2.000000;4.580546;1.000000;48511160.000000;48511160.000000
104;4.440430;0.484911;2.220215;9.157197;2.000000;4.578599;1.000000;48283888.000000;48283888.000000
105;4.479779;0.489379;2.239889;9.154001;2.000000;4.577001;1.000000;48058136.000000;48058136.000000
106;4.517266;0.493781;2.258633;9.148324;2.000000;4.574162;1.000000;47833192.000000;47833192.000000
107;4.554947;0.498206;2.277473;9.142702;2.000000;4.571351;1.000000;47609592.000000;47609584.000000
108;4.592688;0.502671;2.296344;9.136574;2.000000;4.568287;1.000000;47386708.000000;47386720.000000
109;4.630308;0.507047;2.315154;9.131903;2.000000;4.565951;1.000000;47165708.000000;47165712.000000
110;4.667186;0.511483;2.333593;9.124820;2.000000;4.562410;1.000000;46945492.000000;46945496.000000
111;4.704303;0.515904;2.352152;9.118559;2.000000;4.559279;1.000000;46726872.000000;46726872.000000
112;4.742259;0.522688;2.371129;9.072827;2.000000;4.536414;1.000000;46509052.000000;46509044.000000
113;4.779165;0.527074;2.389582;9.067353;2.000000;4.533676;1.000000;46292004.000000;46292008.000000
114;4.816293;0.531630;2.408147;9.059486;2.000000;4.529743;1.000000;46076848.000000;46076848.000000
115;4.854584;0.536145;2.427292;9.054608;2.000000;4.527304;1.000000;45862776.000000;45862776.000000
116;4.892660;0.540508;2.446330;9.051960;2.000000;4.525980;1.000000;45648984.000000;45648988.000000
117;4.930274;0.544871;2.465137;9.048519;2.000000;4.524259;1.000000;45437068.000000;45437068.000000
118;4.967785;0.549196;2.483893;9.045560;2.000000;4.522780;1.000000;45226236.000000;45226232.000000
119;5.005197;0.553560;2.502599;9.041833;2.000000;4.520917;1.000000;45016260.000000;45016256.000000
120;5.043718;0.557890;2.521859;9.040711;2.000000;4.520356;1.000000;44808100.000000;44808100.000000
121;5.081865;0.562203;2.540933;9.039202;2.000000;4.519601;1.000000;44600292.000000;44600292.000000
122;5.118443;0.567529;2.559221;9.018821;2.000000;4.509411;1.000000;44393620.000000;44393616.000000
123;5.154008;0.572775;2.577004;8.998307;2.000000;4.499153;1.000000;44188568.000000;44188568.000000
124;5.189654;0.578026;2.594827;8.978236;2.000000;4.489118;1.000000;43984076.000000;43984080.000000
125;5.224761;0.583265;2.612380;8.957785;2.000000;4.478893;1.000000;43780952.000000;43780956.000000
126;5.260574;0.588676;2.630287;8.936279;2.000000;4.468139;1.000000;43578500.000000;43578504.000000
127;5.298722;0.593018;2.649361;8.935175;2.000000;4.467587;1.000000;43377636.000000;43377632.000000
128;5.336137;0.597382;2.668068;8.932541;2.000000;4.466271;1.000000;43177640.000000;43177648.000000
129;5.373621;0.600625;2.686811;8.946713;2.000000;4.473356;1.000000;42978544.000000;42978548.000000
130;5.410847;0.605000;2.705424;8.943542;2.000000;4.471771;1.000000;42780560.000000;42780568.000000
131;5.448921;0.609351;2.724461;8.942172;2.000000;4.471086;1.000000;42584016.000000;42584012.000000
132;5.487622;0.613782;2.743811;8.940670;2.000000;4.470335;1.000000;42388320.000000;42388320.000000
133;5.525436;0.617266;2.762718;8.951461;2.000000;4.475731;1.000000;42193024.000000;42193020.000000
134;5.563045;0.620264;2.781523;8.968832;2.000000;4.484416;1.000000;41999336.000000;41999336.000000
135;5.600884;0.623821;2.800442;8.978345;2.000000;4.489172;1.000000;41806824.000000;41806828.000000
136;5.638449;0.626852;2.819225;8.994862;2.000000;4.497431;1.000000;41615224.000000;41615232.000000
137;5.675452;0.630443;2.837726;9.002320;2.000000;4.501160;1.000000;41424024.000000;41424024.000000
138;5.712999;0.633904;2.856499;9.012407;2.000000;4.506203;1.000000;41234440.000000;41234444.000000
139;5.751756;0.637360;2.875878;9.024343;2.000000;4.512172;1.000000;41045840.000000;41045848.000000
140;5.788423;0.641023;2.894212;9.029984;2.000000;4.514992;1.000000;40857812.000000;40857828.000000
141;5.825736;0.644644;2.912868;9.037132;2.000000;4.518566;1.000000;40671284.000000;40671288.000000
142;5.863439;0.648188;2.931720;9.045887;2.000000;4.522944;1.000000;40485680.000000;40485672.000000
143;5.900627;0.651451;2.950313;9.057675;2.000000;4.528837;1.000000;40300444.000000;40300448.000000
144;5.938642;0.654988;2.969321;9.066794;2.000000;4.533397;1.000000;40116904.000000;40116900.000000
145;5.976488;0.659356;2.988244;9.064133;2.000000;4.532066;1.000000;39933808.000000;39933796.000000
146;6.013878;0.663826;3.006939;9.059416;2.000000;4.529708;1.000000;39751868.000000;39751868.000000
147;6.050811;0.668161;3.025406;9.055920;2.000000;4.527960;1.000000;39571096.000000;39571100.000000
148;6.088403;0.672669;3.044201;9.051114;2.000000;4.525557;1.000000;39391052.000000;39391040.000000
149;6.125779;0.675926;3.062889;9.062801;2.000000;4.531401;1.000000;39211924.000000;39211928.000000
150;6.164166;0.679642;3.082083;9.069731;2.000000;4.534865;1.000000;39033764.000000;39033756.000000
151;6.202900;0.682623;3.101450;9.086858;2.000000;4.543429;1.000000;38856508.000000;38856496.000000
152;6.243779;0.686188;3.121889;9.099222;2.000000;4.549611;1.000000;38680488.000000;38680496.000000
153;6.280993;0.689882;3.140496;9.104443;2.000000;4.552221;1.000000;38504640.000000;38504648.000000
154;6.318252;0.693772;3.159126;9.107099;2.000000;4.553550;1.000000;38330340.000000;38330340.000000
155;6.355752;0.697497;3.177876;9.112223;2.000000;4.556112;1.000000;38157084.000000;38157104.000000
156;6.393519;0.701289;3.196759;9.116816;2.000000;4.558408;1.000000;37984104.000000;37984120.000000
157;6.431425;0.704743;3.215712;9.125916;2.000000;4.562958;1.000000;37812356.000000;37812344.000000
158;6.469105;0.708585;3.234552;9.129606;2.000000;4.564803;1.000000;37641340.000000;37641344.000000
159;6.507029;0.711558;3.253514;9.144761;2.000000;4.572380;1.000000;37471516.000000;37471496.000000
160;6.544964;0.714837;3.272482;9.155881;2.000000;4.577941;1.000000;37302364.000000;37302348.000000
161;6.582365;0.717786;3.291182;9.170374;2.000000;4.585187;1.000000;37134208.000000;37134200.000000
162;6.620297;0.721558;3.310148;9.174999;2.000000;4.587500;1.000000;36967296.000000;36967300.000000
163;6.658652;0.724588;3.329326;9.189572;2.000000;4.594786;1.000000;36800668.000000;36800656.000000
164;6.696415;0.728051;3.348208;9.197722;2.000000;4.598861;1.000000;36634696.000000;36634668.000000
165;6.734574;0.731132;3.367287;9.211166;2.000000;4.605583;1.000000;36469968.000000;36469952.000000
166;6.772726;0.734478;3.386363;9.221145;2.000000;4.610573;1.000000;36306232.000000;36306224.000000
167;6.810940;0.738890;3.405470;9.217794;2.000000;4.608897;1.000000;36143188.000000;36143200.000000
168;6.848600;0.742545;3.424300;9.223142;2.000000;4.611571;1.000000;35981220.000000;35981196.000000
169;6.887081;0.745716;3.443541;9.235531;2.000000;4.617766;1.000000;35819700.000000;35819680.000000
170;6.925984;0.749459;3.462992;9.241313;2.000000;4.620657;1.000000;35659428.000000;35659440.000000
171;6.964374;0.752970;3.482187;9.249202;2.000000;4.624601;1.000000;35499912.000000;35499928.000000
172;7.002960;0.756249;3.501480;9.260127;2.000000;4.630064;1.000000;35340584.000000;35340608.000000
173;7.040438;0.759193;3.520219;9.273582;2.000000;4.636791;1.000000;35182544.000000;35182552.000000
174;7.078728;0.762771;3.539364;9.280277;2.000000;4.640139;1.000000;35025788.000000;35025800.000000
175;7.114242;0.768022;3.557121;9.263067;2.000000;4.631534;1.000000;34869008.000000;34869020.000000
176;7.150614;0.773252;3.575307;9.247453;2.000000;4.623727;1.000000;34713492.000000;34713504.000000
177;7.188333;0.778491;3.594167;9.233678;2.000000;4.616839;1.000000;34558760.000000;34558768.000000
178;7.224028;0.783737;3.612014;9.217411;2.000000;4.608706;1.000000;34404508.000000;34404508.000000
179;7.261488;0.786721;3.630744;9.230069;2.000000;4.615034;1.000000;34251516.000000;34251524.000000
180;7.299170;0.790096;3.649585;9.238335;2.000000;4.619168;1.000000;34099028.000000;34099040.000000
181;7.335147;0.795563;3.667573;9.220073;2.000000;4.610036;1.000000;33947364.000000;33947360.000000
182;7.370474;0.800826;3.685237;9.203586;2.000000;4.601793;1.000000;33796212.000000;33796216.000000
183;7.408199;0.804607;3.704100;9.207223;2.000000;4.603611;1.000000;33646568.000000;33646576.000000
184;7.443741;0.809862;3.721870;9.191371;2.000000;4.595686;1.000000;33497198.000000;33497200.000000
185;7.478744;0.815117;3.739372;9.175053;2.000000;4.587526;1.000000;33348542.000000;33348544.000000
186;7.513679;0.820374;3.756840;9.158843;2.000000;4.579422;1.000000;33201018.000000;33201018.000000
187;7.549315;0.825606;3.774658;9.143964;2.000000;4.571982;1.000000;33053742.000000;33053746.000000
188;7.586410;0.829518;3.793205;9.145563;2.000000;4.572782;1.000000;32907200.000000;32907200.000000
189;7.623648;0.833141;3.811824;9.150485;2.000000;4.575243;1.000000;32761748.000000;32761748.000000
190;7.660724;0.839666;3.830362;9.123540;2.000000;4.561770;1.000000;32617378.000000;32617376.000000
191;7.698452;0.846447;3.849226;9.095019;2.000000;4.547510;1.000000;32472950.000000;32472952.000000
192;7.747876;0.851699;3.873938;9.096960;2.000000;4.548480;1.000000;32329774.000000;32329772.000000
193;7.799455;0.856069;3.899728;9.110782;2.000000;4.555391;1.000000;32187276.000000;32187274.000000
194;7.837692;0.860429;3.918846;9.109048;2.000000;4.554524;1.000000;32045264.000000;32045264.000000
195;7.875886;0.863741;3.937943;9.118347;2.000000;4.559173;1.000000;31904036.000000;31904036.000000
196;7.914607;0.867144;3.957303;9.127207;2.000000;4.563603;1.000000;31763628.000000;31763630.000000
197;7.952301;0.870795;3.976151;9.132232;2.000000;4.566116;1.000000;31623992.000000;31623992.000000
198;7.990277;0.874092;3.995138;9.141234;2.000000;4.570617;1.000000;31485022.000000;31485020.000000
199;8.028329;0.877090;4.014165;9.153371;2.000000;4.576686;1.000000;31346756.000000;31346756.000000
200;8.067052;0.880317;4.033526;9.163807;2.000000;4.581904;1.000000;31209298.000000;31209300.000000
201;8.104812;0.883621;4.052406;9.172276;2.000000;4.586138;1.000000;31072380.000000;31072380.000000
202;8.151664;0.888861;4.075832;9.170908;2.000000;4.585454;1.000000;30936092.000000;30936092.000000
203;8.187532;0.894133;4.093766;9.156952;2.000000;4.578476;1.000000;30800848.000000;30800848.000000
204;8.223513;0.899369;4.111757;9.143650;2.000000;4.571825;1.000000;30665896.000000;30665896.000000
205;8.259076;0.904609;4.129538;9.129997;2.000000;4.564998;1.000000;30531778.000000;30531776.000000
206;8.294059;0.909842;4.147029;9.115928;2.000000;4.557964;1.000000;30398436.000000;30398438.000000
207;8.328879;0.915127;4.164440;9.101337;2.000000;4.550668;1.000000;30265474.000000;30265474.000000
208;8.364268;0.920358;4.182134;9.088059;2.000000;4.544029;1.000000;30133568.000000;30133568.000000
209;8.399386;0.925697;4.199693;9.073577;2.000000;4.536788;1.000000;30002212.000000;30002212.000000
210;8.437581;0.930964;4.218790;9.063275;2.000000;4.531637;1.000000;29871164.000000;29871164.000000
211;8.477145;0.936233;4.238572;9.054528;2.000000;4.527264;1.000000;29741224.000000;29741224.000000
212;8.514606;0.939671;4.257303;9.061265;2.000000;4.530633;1.000000;29612132.000000;29612132.000000
213;8.549755;0.944970;4.274877;9.047642;2.000000;4.523821;1.000000;29483054.000000;29483056.000000
214;8.585790;0.948302;4.292895;9.053854;2.000000;4.526927;1.000000;29355188.000000;29355190.000000
215;8.622785;0.951706;4.311392;9.060347;2.000000;4.530174;1.000000;29227772.000000;29227774.000000
216;8.660960;0.955330;4.330480;9.065937;2.000000;4.532969;1.000000;29100962.000000;29100960.000000
217;8.711278;0.962650;4.355639;9.049267;2.000000;4.524633;1.000000;28974806.000000;28974808.000000
218;8.755724;0.971168;4.377862;9.015660;2.000000;4.507830;1.000000;28849212.000000;28849214.000000
219;8.803932;0.975920;4.401966;9.021165;2.000000;4.510582;1.000000;28724154.000000;28724154.000000
220;8.856115;0.980359;4.428058;9.033544;2.000000;4.516772;1.000000;28600220.000000;28600218.000000
221;8.908267;0.984774;4.454133;9.046004;2.000000;4.523002;1.000000;28476400.000000;28476400.000000
222;8.950026;0.989255;4.475013;9.047238;2.000000;4.523619;1.000000;28353390.000000;28353388.000000
223;8.989644;0.994528;4.494822;9.039104;2.000000;4.519552;1.000000;28230768.000000;28230770.000000
224;9.027692;0.997640;4.513846;9.049052;2.000000;4.524526;1.000000;28108998.000000;28109000.000000
225;9.065404;1.001027;4.532702;9.056107;2.000000;4.528053;1.000000;27987788.000000;27987788.000000
226;9.103115;1.004615;4.551557;9.061294;2.000000;4.530647;1.000000;27867210.000000;27867210.000000
227;9.154675;1.009404;4.577337;9.069383;2.000000;4.534692;1.000000;27747210.000000;27747210.000000
228;9.206844;1.013739;4.603422;9.082069;2.000000;4.541035;1.000000;27627804.000000;27627804.000000
229;9.258942;1.018155;4.629471;9.093847;2.000000;4.546924;1.000000;27509016.000000;27509016.000000
230;9.311138;1.022488;4.655569;9.106354;2.000000;4.553177;1.000000;27390880.000000;27390880.000000
231;9.363416;1.026860;4.681708;9.118490;2.000000;4.559245;1.000000;27273278.000000;27273278.000000
232;9.415410;1.031215;4.707705;9.130405;2.000000;4.565203;1.000000;27156388.000000;27156388.000000
233;9.465178;1.035776;4.732589;9.138251;2.000000;4.569125;1.000000;27040030.000000;27040030.000000
234;9.515109;1.040155;4.757555;9.147782;2.000000;4.573891;1.000000;26923988.000000;26923988.000000
235;9.553393;1.044495;4.776696;9.146421;2.000000;4.573210;1.000000;26809140.000000;26809140.000000
236;9.591285;1.048831;4.795643;9.144735;2.000000;4.572367;1.000000;26694436.000000;26694436.000000
237;9.628442;1.053163;4.814221;9.142407;2.000000;4.571203;1.000000;26580012.000000;26580014.000000
238;9.665719;1.057505;4.832860;9.140114;2.000000;4.570057;1.000000;26466492.000000;26466492.000000
239;9.702843;1.062333;4.851421;9.133521;2.000000;4.566760;1.000000;26353582.000000;26353586.000000
240;9.741373;1.066678;4.870686;9.132443;2.000000;4.566222;1.000000;26241342.000000;26241344.000000
241;9.781002;1.072094;4.890501;9.123267;2.000000;4.561634;1.000000;26129450.000000;26129450.000000
242;9.819151;1.076579;4.909575;9.120695;2.000000;4.560348;1.000000;26018162.000000;26018166.000000
243;9.856564;1.080953;4.928282;9.118405;2.000000;4.559203;1.000000;25907264.000000;25907272.000000
244;9.895201;1.085324;4.947600;9.117278;2.000000;4.558639;1.000000;25797216.000000;25797220.000000
245;9.933883;1.089731;4.966941;9.115901;2.000000;4.557950;1.000000;25687582.000000;25687584.000000
246;9.971676;1.094143;4.985838;9.113683;2.000000;4.556841;1.000000;25578586.000000;25578586.000000
247;10.023636;1.098549;5.011818;9.124434;2.000000;4.562217;1.000000;25469918.000000;25469918.000000
248;10.075426;1.102952;5.037713;9.134965;2.000000;4.567483;1.000000;25361916.000000;25361912.000000
249;10.125739;1.107320;5.062870;9.144365;2.000000;4.572183;1.000000;25254516.000000;25254516.000000
250;10.174833;1.111700;5.087417;9.152500;2.000000;4.576250;1.000000;25147516.000000;25147512.000000
251;10.222024;1.116219;5.111012;9.157723;2.000000;4.578862;1.000000;25041208.000000;25041206.000000
252;10.259589;1.120628;5.129794;9.155210;2.000000;4.577605;1.000000;24935470.000000;24935468.000000
253;10.296984;1.125310;5.148492;9.150355;2.000000;4.575177;1.000000;24829908.000000;24829910.000000
254;10.334907;1.129709;5.167454;9.148293;2.000000;4.574147;1.000000;24725174.000000;24725174.000000
255;10.372556;1.133110;5.186278;9.154056;2.000000;4.577028;1.000000;24620866.000000;24620864.000000
256;10.407422;1.138459;5.203711;9.141675;2.000000;4.570837;1.000000;24516936.000000;24516936.000000
257;10.443484;1.143766;5.221742;9.130787;2.000000;4.565393;1.000000;24413706.000000;24413708.000000
258;10.481312;1.149128;5.240656;9.121099;2.000000;4.560549;1.000000;24310820.000000;24310822.000000
259;10.518531;1.152658;5.259266;9.125459;2.000000;4.562730;1.000000;24208844.000000;24208844.000000
260;10.556485;1.157063;5.278242;9.123515;2.000000;4.561758;1.000000;24107042.000000;24107038.000000
261;10.594561;1.161447;5.297280;9.121860;2.000000;4.560930;1.000000;24005584.000000;24005582.000000
262;10.632324;1.165818;5.316162;9.120055;2.000000;4.560028;1.000000;23904792.000000;23904792.000000
263;10.670032;1.170179;5.335016;9.118290;2.000000;4.559145;1.000000;23804912.000000;23804908.000000
264;10.707552;1.174550;5.353776;9.116302;2.000000;4.558151;1.000000;23704916.000000;23704914.000000
265;10.745052;1.178922;5.372526;9.114300;2.000000;4.557150;1.000000;23605540.000000;23605540.000000
266;10.782946;1.183310;5.391473;9.112527;2.000000;4.556264;1.000000;23506894.000000;23506898.000000
267;10.820796;1.187698;5.410398;9.110733;2.000000;4.555367;1.000000;23408652.000000;23408652.000000
268;10.857924;1.192288;5.428962;9.106796;2.000000;4.553398;1.000000;23310736.000000;23310740.000000
269;10.895563;1.196619;5.447782;9.105290;2.000000;4.552645;1.000000;23213542.000000;23213542.000000
270;10.933725;1.200996;5.466862;9.103881;2.000000;4.551941;1.000000;23116444.000000;23116442.000000
