iteration;exec time (1 thread);exec time (2 threads);exec time (2 threads linear);speedup;speedup (linear);efficiency;efficiency (linear);difference (1 thread);difference(2 threads)
67;2.588560;0.302315;1.294280;8.562473;2.000000;4.281236;1.000000;57565916.000000;57565916.000000
68;2.626264;0.306720;1.313132;8.562418;2.000000;4.281209;1.000000;57289676.000000;57289676.000000
69;2.663678;0.311086;1.331839;8.562522;2.000000;4.281261;1.000000;57015156.000000;57015156.000000
70;2.701593;0.315814;1.350796;8.554383;2.000000;4.277192;1.000000;56741932.000000;56741932.000000
71;2.739121;0.320176;1.369560;8.555055;2.000000;4.277527;1.000000;56470432.000000;56470432.000000
72;2.777213;0.324545;1.388606;8.557258;2.000000;4.278629;1.000000;56200316.000000;56200316.000000
73;2.814980;0.328981;1.407490;8.556670;2.000000;4.278335;1.000000;55931628.000000;55931632.000000
74;2.852155;0.333462;1.426078;8.553154;2.000000;4.276577;1.000000;55664576.000000;55664576.000000
75;2.890253;0.337823;1.445127;8.555518;2.000000;4.277759;1.000000;55398428.000000;55398432.000000
76;2.928348;0.342299;1.464174;8.554941;2.000000;4.277471;1.000000;55134208.000000;55134208.000000
77;2.965525;0.346659;1.482763;8.554595;2.000000;4.277298;1.000000;54871160.000000;54871156.000000
78;3.003262;0.351260;1.501631;8.549976;2.000000;4.274988;1.000000;54609800.000000;54609796.000000
79;3.040743;0.355614;1.520371;8.550692;2.000000;4.275346;1.000000;54349816.000000;54349820.000000
80;3.078528;0.360064;1.539264;8.549942;2.000000;4.274971;1.000000;54091072.000000;54091072.000000
81;3.116184;0.364452;1.558092;8.550319;2.000000;4.275159;1.000000;53833708.000000;53833704.000000
82;3.154021;0.368859;1.577011;8.550750;2.000000;4.275375;1.000000;53577828.000000;53577828.000000
83;3.191960;0.373214;1.595980;8.552629;2.000000;4.276315;1.000000;53323652.000000;53323652.000000
84;3.229544;0.377597;1.614772;8.552892;2.000000;4.276446;1.000000;53070636.000000;53070640.000000
85;3.266942;0.381954;1.633471;8.553234;2.000000;4.276617;1.000000;52818860.000000;52818860.000000
86;3.304627;0.386316;1.652313;8.554198;2.000000;4.277099;1.000000;52568032.000000;52568032.000000
87;3.342387;0.390757;1.671194;8.553628;2.000000;4.276814;1.000000;52319184.000000;52319184.000000
88;3.380687;0.395125;1.690344;8.556001;2.000000;4.278000;1.000000;52071556.000000;52071552.000000
89;3.416043;0.400420;1.708021;8.531148;2.000000;4.265574;1.000000;51824856.000000;51824856.000000
90;3.451551;0.405855;1.725775;8.504399;2.000000;4.252199;1.000000;51579908.000000;51579912.000000
91;3.486939;0.411257;1.743470;8.478735;2.000000;4.239368;1.000000;51336232.000000;51336228.000000
92;3.522094;0.416541;1.761047;8.455577;2.000000;4.227789;1.000000;51093792.000000;51093792.000000
93;3.556835;0.421824;1.778418;8.432037;2.000000;4.216018;1.000000;50852836.000000;50852832.000000
94;3.592094;0.427095;1.796047;8.410523;2.000000;4.205262;1.000000;50613116.000000;50613116.000000
95;3.629608;0.432350;1.814804;8.395077;2.000000;4.197539;1.000000;50374400.000000;50374404.000000
96;3.667302;0.436744;1.833651;8.396909;2.000000;4.198455;1.000000;50137180.000000;50137180.000000
97;3.704821;0.441171;1.852411;8.397700;2.000000;4.198850;1.000000;49901248.000000;49901248.000000
98;3.742308;0.445549;1.871154;8.399316;2.000000;4.199658;1.000000;49666280.000000;49666280.000000
99;3.779911;0.449936;1.889955;8.400999;2.000000;4.200499;1.000000;49432832.000000;49432836.000000
100;3.817609;0.454287;1.908805;8.403513;2.000000;4.201756;1.000000;49200940.000000;49200940.000000
101;3.857034;0.458647;1.928517;8.409587;2.000000;4.204793;1.000000;48969828.000000;48969828.000000
102;3.895042;0.463228;1.947521;8.408482;2.000000;4.204241;1.000000;48740224.000000;48740224.000000
103;3.932834;0.467594;1.966417;8.410796;2.000000;4.205398;1.000000;48511160.000000;48511160.000000
104;3.971047;0.471966;1.985523;8.413845;2.000000;4.206923;1.000000;48283888.000000;48283888.000000
105;4.008496;0.476577;2.004248;8.411010;2.000000;4.205505;1.000000;48058136.000000;48058136.000000
106;4.045689;0.480940;2.022844;8.412052;2.000000;4.206026;1.000000;47833192.000000;47833192.000000
107;4.082173;0.485291;2.041086;8.411812;2.000000;4.205906;1.000000;47609592.000000;47609584.000000
108;4.116466;0.489645;2.058233;8.407034;2.000000;4.203517;1.000000;47386708.000000;47386720.000000
109;4.154276;0.494012;2.077138;8.409259;2.000000;4.204629;1.000000;47165708.000000;47165712.000000
110;4.191820;0.498403;2.095910;8.410495;2.000000;4.205248;1.000000;46945492.000000;46945496.000000
111;4.229654;0.501972;2.114827;8.426080;2.000000;4.213040;1.000000;46726872.000000;46726872.000000
112;4.267139;0.508296;2.133569;8.394986;2.000000;4.197493;1.000000;46509052.000000;46509044.000000
113;4.304534;0.511584;2.152267;8.414133;2.000000;4.207066;1.000000;46292004.000000;46292008.000000
114;4.343043;0.515280;2.171522;8.428507;2.000000;4.214254;1.000000;46076848.000000;46076848.000000
115;4.380843;0.519777;2.190421;8.428314;2.000000;4.214157;1.000000;45862776.000000;45862776.000000
116;4.418652;0.524213;2.209326;8.429118;2.000000;4.214559;1.000000;45648984.000000;45648988.000000
117;4.456431;0.528737;2.228215;8.428444;2.000000;4.214222;1.000000;45437068.000000;45437068.000000
118;4.493991;0.533082;2.246995;8.430211;2.000000;4.215105;1.000000;45226236.000000;45226232.000000
119;4.532196;0.537472;2.266098;8.432435;2.000000;4.216217;1.000000;45016260.000000;45016256.000000
120;4.570444;0.541804;2.285222;8.435598;2.000000;4.217799;1.000000;44808100.000000;44808100.000000
121;4.609653;0.546278;2.304826;8.438294;2.000000;4.219147;1.000000;44600292.000000;44600292.000000
122;4.647099;0.550745;2.323550;8.437844;2.000000;4.218922;1.000000;44393620.000000;44393616.000000
123;4.684690;0.555095;2.342345;8.439439;2.000000;4.219720;1.000000;44188568.000000;44188568.000000
124;4.722600;0.559432;2.361300;8.441771;2.000000;4.220885;1.000000;43984076.000000;43984080.000000
125;4.760753;0.563768;2.380376;8.444523;2.000000;4.222262;1.000000;43780952.000000;43780956.000000
126;4.798782;0.568105;2.399391;8.446995;2.000000;4.223497;1.000000;43578500.000000;43578504.000000
127;4.836893;0.572536;2.418447;8.448196;2.000000;4.224098;1.000000;43377636.000000;43377632.000000
128;4.875300;0.576993;2.437650;8.449493;2.000000;4.224746;1.000000;43177640.000000;43177648.000000
129;4.910973;0.582426;2.455486;8.431922;2.000000;4.215961;1.000000;42978544.000000;42978548.000000
130;4.947519;0.587705;2.473759;8.418370;2.000000;4.209185;1.000000;42780560.000000;42780568.000000
131;4.982804;0.592977;2.491402;8.403027;2.000000;4.201513;1.000000;42584016.000000;42584012.000000
132;5.018260;0.598341;2.509130;8.386950;2.000000;4.193475;1.000000;42388320.000000;42388320.000000
133;5.053608;0.603622;2.526804;8.372137;2.000000;4.186069;1.000000;42193024.000000;42193020.000000
134;5.090767;0.608904;2.545384;8.360538;2.000000;4.180269;1.000000;41999336.000000;41999336.000000
135;5.127586;0.614170;2.563793;8.348800;2.000000;4.174400;1.000000;41806824.000000;41806828.000000
136;5.164375;0.619882;2.582188;8.331225;2.000000;4.165612;1.000000;41615224.000000;41615232.000000
137;5.200285;0.625181;2.600142;8.318047;2.000000;4.159024;1.000000;41424024.000000;41424024.000000
138;5.237145;0.630474;2.618572;8.306677;2.000000;4.153339;1.000000;41234440.000000;41234444.000000
139;5.273470;0.635762;2.636735;8.294718;2.000000;4.147359;1.000000;41045840.000000;41045848.000000
140;5.322166;0.641061;2.661083;8.302123;2.000000;4.151062;1.000000;40857812.000000;40857828.000000
141;5.371451;0.647593;2.685726;8.294482;2.000000;4.147241;1.000000;40671284.000000;40671288.000000
142;5.421137;0.654114;2.710568;8.287751;2.000000;4.143876;1.000000;40485680.000000;40485672.000000
143;5.465754;0.672706;2.732877;8.125030;2.000000;4.062515;1.000000;40300444.000000;40300448.000000
144;5.509668;0.678038;2.754834;8.125899;2.000000;4.062949;1.000000;40116904.000000;40116900.000000
145;5.552331;0.683372;2.776165;8.124899;2.000000;4.062449;1.000000;39933808.000000;39933796.000000
146;5.603026;0.688710;2.801513;8.135534;2.000000;4.067767;1.000000;39751868.000000;39751868.000000
147;5.655337;0.693135;2.827668;8.159072;2.000000;4.079536;1.000000;39571096.000000;39571100.000000
148;5.707991;0.697569;2.853995;8.182686;2.000000;4.091343;1.000000;39391052.000000;39391040.000000
149;5.759977;0.701979;2.879989;8.205337;2.000000;4.102669;1.000000;39211924.000000;39211928.000000
150;5.812584;0.706506;2.906292;8.227222;2.000000;4.113611;1.000000;39033764.000000;39033756.000000
151;5.864795;0.710905;2.932397;8.249759;2.000000;4.124879;1.000000;38856508.000000;38856496.000000
152;5.917089;0.715315;2.958545;8.272008;2.000000;4.136004;1.000000;38680488.000000;38680496.000000
153;5.969201;0.719737;2.984601;8.293591;2.000000;4.146796;1.000000;38504640.000000;38504648.000000
154;6.021453;0.724146;3.010726;8.315250;2.000000;4.157625;1.000000;38330340.000000;38330340.000000
155;6.073997;0.729169;3.036998;8.330027;2.000000;4.165014;1.000000;38157084.000000;38157104.000000
156;6.126404;0.733579;3.063202;8.351387;2.000000;4.175693;1.000000;37984104.000000;37984120.000000
157;6.178468;0.737989;3.089234;8.372037;2.000000;4.186019;1.000000;37812356.000000;37812344.000000
158;6.230133;0.742392;3.115066;8.391974;2.000000;4.195987;1.000000;37641340.000000;37641344.000000
159;6.282691;0.746953;3.141346;8.411090;2.000000;4.205545;1.000000;37471516.000000;37471496.000000
160;6.335094;0.751342;3.167547;8.431705;2.000000;4.215852;1.000000;37302364.000000;37302348.000000
161;6.387484;0.757918;3.193742;8.427666;2.000000;4.213833;1.000000;37134208.000000;37134200.000000
162;6.439737;0.764645;3.219868;8.421860;2.000000;4.210930;1.000000;36967296.000000;36967300.000000
163;6.492075;0.771692;3.246037;8.412785;2.000000;4.206392;1.000000;36800668.000000;36800656.000000
164;6.542315;0.778517;3.271158;8.403566;2.000000;4.201783;1.000000;36634696.000000;36634668.000000
165;6.596127;0.782844;3.298063;8.425855;2.000000;4.212927;1.000000;36469968.000000;36469952.000000
166;6.648573;0.787232;3.324286;8.445510;2.000000;4.222755;1.000000;36306232.000000;36306224.000000
167;6.696780;0.791624;3.348390;8.459543;2.000000;4.229771;1.000000;36143188.000000;36143200.000000
168;6.734710;0.795957;3.367355;8.461150;2.000000;4.230575;1.000000;35981220.000000;35981196.000000
169;6.772418;0.799621;3.386209;8.469535;2.000000;4.234767;1.000000;35819700.000000;35819680.000000
170;6.810012;0.803183;3.405006;8.478780;2.000000;4.239390;1.000000;35659428.000000;35659440.000000
171;6.847172;0.806901;3.423586;8.485765;2.000000;4.242883;1.000000;35499912.000000;35499928.000000
172;6.884747;0.810206;3.442373;8.497522;2.000000;4.248761;1.000000;35340584.000000;35340608.000000
173;6.922324;0.813146;3.461162;8.513014;2.000000;4.256507;1.000000;35182544.000000;35182552.000000
174;6.959946;0.816696;3.479973;8.522081;2.000000;4.261041;1.000000;35025788.000000;35025800.000000
175;6.996826;0.820226;3.498413;8.530368;2.000000;4.265184;1.000000;34869008.000000;34869020.000000
176;7.033783;0.823897;3.516892;8.537216;2.000000;4.268608;1.000000;34713492.000000;34713504.000000
177;7.071220;0.829459;3.535610;8.525102;2.000000;4.262551;1.000000;34558760.000000;34558768.000000
178;7.108185;0.833968;3.554093;8.523333;2.000000;4.261667;1.000000;34404508.000000;34404508.000000
179;7.145476;0.838337;3.572738;8.523397;2.000000;4.261698;1.000000;34251516.000000;34251524.000000
180;7.182784;0.842812;3.591392;8.522400;2.000000;4.261200;1.000000;34099028.000000;34099040.000000
181;7.219845;0.846172;3.609923;8.532359;2.000000;4.266180;1.000000;33947364.000000;33947360.000000
182;7.257716;0.849935;3.628858;8.539147;2.000000;4.269573;1.000000;33796212.000000;33796216.000000
183;7.294702;0.853180;3.647351;8.550012;2.000000;4.275006;1.000000;33646568.000000;33646576.000000
184;7.331686;0.856691;3.665843;8.558145;2.000000;4.279072;1.000000;33497198.000000;33497200.000000
185;7.368676;0.860561;3.684338;8.562646;2.000000;4.281323;1.000000;33348542.000000;33348544.000000
186;7.405691;0.864545;3.702846;8.565999;2.000000;4.283000;1.000000;33201018.000000;33201018.000000
187;7.442946;0.868339;3.721473;8.571479;2.000000;4.285740;1.000000;33053742.000000;33053746.000000
188;7.480309;0.871816;3.740155;8.580145;2.000000;4.290073;1.000000;32907200.000000;32907200.000000
189;7.517604;0.876234;3.758802;8.579451;2.000000;4.289726;1.000000;32761748.000000;32761748.000000
190;7.554939;0.880597;3.777470;8.579338;2.000000;4.289669;1.000000;32617378.000000;32617376.000000
191;7.591920;0.885065;3.795960;8.577812;2.000000;4.288906;1.000000;32472950.000000;32472952.000000
192;7.628944;0.889424;3.814472;8.577402;2.000000;4.288701;1.000000;32329774.000000;32329772.000000
193;7.666533;0.893794;3.833267;8.577518;2.000000;4.288759;1.000000;32187276.000000;32187274.000000
194;7.703721;0.898341;3.851860;8.575496;2.000000;4.287748;1.000000;32045264.000000;32045264.000000
195;7.740826;0.902726;3.870413;8.574941;2.000000;4.287471;1.000000;31904036.000000;31904036.000000
196;7.777930;0.907704;3.888965;8.568797;2.000000;4.284399;1.000000;31763628.000000;31763630.000000
197;7.814950;0.912230;3.907475;8.566867;2.000000;4.283434;1.000000;31623992.000000;31623992.000000
198;7.851974;0.915596;3.925987;8.575809;2.000000;4.287904;1.000000;31485022.000000;31485020.000000
199;7.889101;0.919171;3.944550;8.582841;2.000000;4.291420;1.000000;31346756.000000;31346756.000000
200;7.926089;0.922544;3.963045;8.591558;2.000000;4.295779;1.000000;31209298.000000;31209300.000000
201;7.963225;0.926891;3.981612;8.591332;2.000000;4.295666;1.000000;31072380.000000;31072380.000000
202;8.000217;0.930332;4.000109;8.599311;2.000000;4.299656;1.000000;30936092.000000;30936092.000000
203;8.037246;0.934704;4.018623;8.598703;2.000000;4.299352;1.000000;30800848.000000;30800848.000000
204;8.074283;0.939135;4.037142;8.597574;2.000000;4.298787;1.000000;30665896.000000;30665896.000000
205;8.111250;0.943519;4.055625;8.596809;2.000000;4.298404;1.000000;30531778.000000;30531776.000000
206;8.148541;0.947367;4.074270;8.601247;2.000000;4.300624;1.000000;30398436.000000;30398438.000000
207;8.185528;0.951046;4.092764;8.606868;2.000000;4.303434;1.000000;30265474.000000;30265474.000000
208;8.222659;0.954643;4.111330;8.613339;2.000000;4.306669;1.000000;30133568.000000;30133568.000000
209;8.260033;0.958142;4.130017;8.620885;2.000000;4.310443;1.000000;30002212.000000;30002212.000000
210;8.296987;0.964241;4.148494;8.604680;2.000000;4.302340;1.000000;29871164.000000;29871164.000000
211;8.334518;0.969192;4.167259;8.599449;2.000000;4.299725;1.000000;29741224.000000;29741224.000000
212;8.371696;0.972952;4.185848;8.604425;2.000000;4.302213;1.000000;29612132.000000;29612132.000000
213;8.409229;0.976405;4.204614;8.612438;2.000000;4.306219;1.000000;29483054.000000;29483056.000000
214;8.447033;0.980476;4.223517;8.615239;2.000000;4.307619;1.000000;29355188.000000;29355190.000000
215;8.484083;0.984943;4.242042;8.613783;2.000000;4.306892;1.000000;29227772.000000;29227774.000000
216;8.521250;0.988551;4.260625;8.619941;2.000000;4.309971;1.000000;29100962.000000;29100960.000000
217;8.558234;0.992166;4.279117;8.625810;2.000000;4.312905;1.000000;28974806.000000;28974808.000000
218;8.595303;0.996915;4.297652;8.621901;2.000000;4.310950;1.000000;28849212.000000;28849214.000000
219;8.632615;1.001282;4.316307;8.621562;2.000000;4.310781;1.000000;28724154.000000;28724154.000000
220;8.669783;1.005656;4.334891;8.621023;2.000000;4.310511;1.000000;28600220.000000;28600218.000000
221;8.707447;1.009968;4.353723;8.621509;2.000000;4.310754;1.000000;28476400.000000;28476400.000000
222;8.744521;1.013386;4.372261;8.629014;2.000000;4.314507;1.000000;28353390.000000;28353388.000000
223;8.781579;1.017072;4.390789;8.634175;2.000000;4.317087;1.000000;28230768.000000;28230770.000000
224;8.818673;1.021427;4.409336;8.633678;2.000000;4.316839;1.000000;28108998.000000;28109000.000000
225;8.855869;1.025781;4.427935;8.633296;2.000000;4.316648;1.000000;27987788.000000;27987788.000000
226;8.892906;1.029508;4.446453;8.638019;2.000000;4.319010;1.000000;27867210.000000;27867210.000000
227;8.929951;1.032798;4.464975;8.646370;2.000000;4.323185;1.000000;27747210.000000;27747210.000000
228;8.967023;1.036115;4.483511;8.654471;2.000000;4.327235;1.000000;27627804.000000;27627804.000000
229;9.003997;1.040524;4.501998;8.653326;2.000000;4.326663;1.000000;27509016.000000;27509016.000000
230;9.041011;1.044956;4.520505;8.652053;2.000000;4.326026;1.000000;27390880.000000;27390880.000000
231;9.078099;1.048264;4.539049;8.660124;2.000000;4.330062;1.000000;27273278.000000;27273278.000000
232;9.115237;1.053795;4.557619;8.649911;2.000000;4.324956;1.000000;27156388.000000;27156388.000000
233;9.152308;1.057576;4.576154;8.654044;2.000000;4.327022;1.000000;27040030.000000;27040030.000000
234;9.189707;1.062432;4.594853;8.649692;2.000000;4.324846;1.000000;26923988.000000;26923988.000000
235;9.226927;1.066090;4.613464;8.654921;2.000000;4.327461;1.000000;26809140.000000;26809140.000000
236;9.264083;1.070199;4.632042;8.656411;2.000000;4.328206;1.000000;26694436.000000;26694436.000000
237;9.301231;1.073462;4.650616;8.664701;2.000000;4.332351;1.000000;26580012.000000;26580014.000000
238;9.338342;1.077369;4.669171;8.667726;2.000000;4.333863;1.000000;26466492.000000;26466492.000000
239;9.375341;1.080848;4.687670;8.674061;2.000000;4.337031;1.000000;26353582.000000;26353586.000000
240;9.412698;1.084723;4.706349;8.677510;2.000000;4.338755;1.000000;26241342.000000;26241344.000000
241;9.449688;1.087733;4.724844;8.687503;2.000000;4.343752;1.000000;26129450.000000;26129450.000000
242;9.486722;1.091457;4.743361;8.691798;2.000000;4.345899;1.000000;26018162.000000;26018166.000000
243;9.523738;1.095737;4.761869;8.691632;2.000000;4.345816;1.000000;25907264.000000;25907272.000000
244;9.561325;1.100550;4.780663;8.687772;2.000000;4.343886;1.000000;25797216.000000;25797220.000000
245;9.600171;1.107105;4.800086;8.671419;2.000000;4.335710;1.000000;25687582.000000;25687584.000000
246;9.637260;1.114709;4.818630;8.645537;2.000000;4.322768;1.000000;25578586.000000;25578586.000000
247;9.675342;1.118427;4.837671;8.650847;2.000000;4.325423;1.000000;25469918.000000;25469918.000000
248;9.712632;1.122952;4.856316;8.649192;2.000000;4.324596;1.000000;25361916.000000;25361912.000000
249;9.749901;1.126260;4.874950;8.656883;2.000000;4.328442;1.000000;25254516.000000;25254516.000000
250;9.787233;1.130597;4.893617;8.656695;2.000000;4.328347;1.000000;25147516.000000;25147512.000000
251;9.824299;1.134402;4.912149;8.660333;2.000000;4.330166;1.000000;25041208.000000;25041206.000000
252;9.861488;1.138292;4.930744;8.663407;2.000000;4.331704;1.000000;24935470.000000;24935468.000000
253;9.898701;1.142957;4.949351;8.660604;2.000000;4.330302;1.000000;24829908.000000;24829910.000000
254;9.936307;1.148168;4.968154;8.654050;2.000000;4.327025;1.000000;24725174.000000;24725174.000000
255;9.973744;1.152539;4.986872;8.653715;2.000000;4.326857;1.000000;24620866.000000;24620864.000000
256;10.014339;1.157208;5.007169;8.653878;2.000000;4.326939;1.000000;24516936.000000;24516936.000000
257;10.051873;1.160691;5.025937;8.660248;2.000000;4.330124;1.000000;24413706.000000;24413708.000000
258;10.089244;1.165935;5.044622;8.653350;2.000000;4.326675;1.000000;24310820.000000;24310822.000000
259;10.126794;1.169459;5.063397;8.659384;2.000000;4.329692;1.000000;24208844.000000;24208844.000000
260;10.164051;1.172594;5.082025;8.668008;2.000000;4.334004;1.000000;24107042.000000;24107038.000000
261;10.201390;1.176559;5.100695;8.670529;2.000000;4.335264;1.000000;24005584.000000;24005582.000000
262;10.238923;1.181330;5.119461;8.667287;2.000000;4.333644;1.000000;23904792.000000;23904792.000000
263;10.276374;1.185717;5.138187;8.666802;2.000000;4.333401;1.000000;23804912.000000;23804908.000000
264;10.314162;1.190100;5.157081;8.666632;2.000000;4.333316;1.000000;23704916.000000;23704914.000000
265;10.352117;1.194456;5.176059;8.666808;2.000000;4.333404;1.000000;23605540.000000;23605540.000000
266;10.389448;1.198853;5.194724;8.666156;2.000000;4.333078;1.000000;23506894.000000;23506898.000000
267;10.426637;1.203391;5.213319;8.664379;2.000000;4.332189;1.000000;23408652.000000;23408652.000000
268;10.463685;1.207850;5.231843;8.663064;2.000000;4.331532;1.000000;23310736.000000;23310740.000000
269;10.501508;1.212341;5.250754;8.662173;2.000000;4.331087;1.000000;23213542.000000;23213542.000000
270;10.538757;1.218558;5.269379;8.648549;2.000000;4.324275;1.000000;23116444.000000;23116442.000000
