iteration;exec time (1 thread);exec time (2 threads);exec time (2 threads linear);speedup;speedup (linear);efficiency;efficiency (linear);difference (1 thread);difference(2 threads)
61;2.530425;0.307457;1.265212;8.230171;2.000000;4.115085;1.000000;59254552.000000;59254552.000000
62;2.567531;0.311818;1.283765;8.234073;2.000000;4.117037;1.000000;58969140.000000;58969140.000000
63;2.604577;0.316171;1.302289;8.237864;2.000000;4.118932;1.000000;58685436.000000;58685428.000000
64;2.642852;0.320591;1.321426;8.243678;2.000000;4.121839;1.000000;58402960.000000;58402960.000000
65;2.681077;0.324915;1.340538;8.251636;2.000000;4.125818;1.000000;58122328.000000;58122332.000000
66;2.718284;0.329260;1.359142;8.255745;2.000000;4.127873;1.000000;57843584.000000;57843580.000000
67;2.755318;0.333588;1.377659;8.259635;2.000000;4.129818;1.000000;57565916.000000;57565916.000000
68;2.792295;0.337964;1.396147;8.262113;2.000000;4.131057;1.000000;57289676.000000;57289676.000000
69;2.829239;0.342300;1.414620;8.265368;2.000000;4.132684;1.000000;57015156.000000;57015156.000000
70;2.866502;0.346637;1.433251;8.269473;2.000000;4.134737;1.000000;56741932.000000;56741932.000000
71;2.903471;0.350958;1.451735;8.272996;2.000000;4.136498;1.000000;56470432.000000;56470432.000000
72;2.940636;0.355279;1.470318;8.276974;2.000000;4.138487;1.000000;56200316.000000;56200316.000000
73;2.977643;0.359620;1.488821;8.279972;2.000000;4.139986;1.000000;55931628.000000;55931632.000000
74;3.014627;0.363966;1.507313;8.282726;2.000000;4.141363;1.000000;55664576.000000;55664576.000000
75;3.051550;0.368298;1.525775;8.285544;2.000000;4.142772;1.000000;55398428.000000;55398432.000000
76;3.089275;0.372624;1.544637;8.290601;2.000000;4.145300;1.000000;55134208.000000;55134208.000000
77;3.127039;0.376951;1.563519;8.295612;2.000000;4.147806;1.000000;54871160.000000;54871156.000000
78;3.163988;0.381407;1.581994;8.295559;2.000000;4.147779;1.000000;54609800.000000;54609796.000000
79;3.200930;0.385751;1.600465;8.297924;2.000000;4.148962;1.000000;54349816.000000;54349820.000000
80;3.237889;0.390085;1.618945;8.300474;2.000000;4.150237;1.000000;54091072.000000;54091072.000000
81;3.274867;0.394536;1.637434;8.300551;2.000000;4.150275;1.000000;53833708.000000;53833704.000000
82;3.312158;0.398881;1.656079;8.303624;2.000000;4.151812;1.000000;53577828.000000;53577828.000000
83;3.349234;0.403213;1.674617;8.306370;2.000000;4.153185;1.000000;53323652.000000;53323652.000000
84;3.386207;0.407562;1.693103;8.308451;2.000000;4.154225;1.000000;53070636.000000;53070640.000000
85;3.423200;0.411895;1.711600;8.310849;2.000000;4.155424;1.000000;52818860.000000;52818860.000000
86;3.460265;0.416245;1.730132;8.313039;2.000000;4.156519;1.000000;52568032.000000;52568032.000000
87;3.497461;0.420596;1.748730;8.315488;2.000000;4.157744;1.000000;52319184.000000;52319184.000000
88;3.535363;0.424948;1.767682;8.319513;2.000000;4.159757;1.000000;52071556.000000;52071552.000000
89;3.572446;0.429296;1.786223;8.321638;2.000000;4.160819;1.000000;51824856.000000;51824856.000000
90;3.609521;0.433644;1.804760;8.323700;2.000000;4.161850;1.000000;51579908.000000;51579912.000000
91;3.646421;0.439575;1.823210;8.295338;2.000000;4.147669;1.000000;51336232.000000;51336228.000000
92;3.683409;0.443190;1.841705;8.311129;2.000000;4.155564;1.000000;51093792.000000;51093792.000000
93;3.720492;0.446962;1.860246;8.323952;2.000000;4.161976;1.000000;50852836.000000;50852832.000000
94;3.757817;0.451749;1.878908;8.318382;2.000000;4.159191;1.000000;50613116.000000;50613116.000000
95;3.794738;0.455506;1.897369;8.330823;2.000000;4.165412;1.000000;50374400.000000;50374404.000000
96;3.831758;0.458965;1.915879;8.348688;2.000000;4.174344;1.000000;50137180.000000;50137180.000000
97;3.868610;0.463414;1.934305;8.348070;2.000000;4.174035;1.000000;49901248.000000;49901248.000000
98;3.905633;0.469440;1.952817;8.319777;2.000000;4.159888;1.000000;49666280.000000;49666280.000000
99;3.942492;0.475008;1.971246;8.299842;2.000000;4.149921;1.000000;49432832.000000;49432836.000000
100;3.979924;0.478380;1.989962;8.319589;2.000000;4.159795;1.000000;49200940.000000;49200940.000000
101;4.016820;0.482053;2.008410;8.332736;2.000000;4.166368;1.000000;48969828.000000;48969828.000000
102;4.053632;0.485969;2.026816;8.341340;2.000000;4.170670;1.000000;48740224.000000;48740224.000000
103;4.090475;0.489657;2.045238;8.353751;2.000000;4.176875;1.000000;48511160.000000;48511160.000000
104;4.127357;0.494289;2.063679;8.350082;2.000000;4.175041;1.000000;48283888.000000;48283888.000000
105;4.164222;0.497916;2.082111;8.363299;2.000000;4.181649;1.000000;48058136.000000;48058136.000000
106;4.201770;0.502363;2.100885;8.364019;2.000000;4.182009;1.000000;47833192.000000;47833192.000000
107;4.238918;0.506781;2.119459;8.364402;2.000000;4.182201;1.000000;47609592.000000;47609584.000000
108;4.276037;0.511188;2.138019;8.364905;2.000000;4.182453;1.000000;47386708.000000;47386720.000000
109;4.313281;0.515555;2.156641;8.366286;2.000000;4.183143;1.000000;47165708.000000;47165712.000000
110;4.350524;0.519902;2.175262;8.367967;2.000000;4.183983;1.000000;46945492.000000;46945496.000000
111;4.387654;0.524249;2.193827;8.369403;2.000000;4.184701;1.000000;46726872.000000;46726872.000000
112;4.425342;0.528591;2.212671;8.371953;2.000000;4.185976;1.000000;46509052.000000;46509044.000000
113;4.462463;0.532960;2.231231;8.372979;2.000000;4.186490;1.000000;46292004.000000;46292008.000000
114;4.499473;0.539483;2.249736;8.340340;2.000000;4.170170;1.000000;46076848.000000;46076848.000000
115;4.537451;0.544104;2.268725;8.339314;2.000000;4.169657;1.000000;45862776.000000;45862776.000000
116;4.574389;0.548643;2.287194;8.337647;2.000000;4.168823;1.000000;45648984.000000;45648988.000000
117;4.611287;0.553134;2.305643;8.336650;2.000000;4.168325;1.000000;45437068.000000;45437068.000000
118;4.648772;0.557591;2.324386;8.337250;2.000000;4.168625;1.000000;45226236.000000;45226232.000000
119;4.685766;0.562077;2.342883;8.336519;2.000000;4.168260;1.000000;45016260.000000;45016256.000000
120;4.723087;0.566625;2.361544;8.335467;2.000000;4.167733;1.000000;44808100.000000;44808100.000000
121;4.760475;0.570971;2.380238;8.337505;2.000000;4.168752;1.000000;44600292.000000;44600292.000000
122;4.797884;0.575359;2.398942;8.338933;2.000000;4.169466;1.000000;44393620.000000;44393616.000000
123;4.834979;0.579792;2.417489;8.339158;2.000000;4.169579;1.000000;44188568.000000;44188568.000000
124;4.872538;0.584126;2.436269;8.341595;2.000000;4.170797;1.000000;43984076.000000;43984080.000000
125;4.909491;0.588823;2.454746;8.337808;2.000000;4.168904;1.000000;43780952.000000;43780956.000000
126;4.946501;0.593560;2.473250;8.333611;2.000000;4.166805;1.000000;43578500.000000;43578504.000000
127;4.983559;0.597926;2.491779;8.334743;2.000000;4.167371;1.000000;43377636.000000;43377632.000000
128;5.020613;0.601552;2.510306;8.346106;2.000000;4.173053;1.000000;43177640.000000;43177648.000000
129;5.057597;0.606189;2.528799;8.343273;2.000000;4.171636;1.000000;42978544.000000;42978548.000000
130;5.098919;0.610708;2.549460;8.349187;2.000000;4.174594;1.000000;42780560.000000;42780568.000000
131;5.135965;0.615123;2.567983;8.349490;2.000000;4.174745;1.000000;42584016.000000;42584012.000000
132;5.173025;0.618829;2.586512;8.359373;2.000000;4.179686;1.000000;42388320.000000;42388320.000000
133;5.210067;0.623334;2.605033;8.358394;2.000000;4.179197;1.000000;42193024.000000;42193020.000000
134;5.246989;0.627193;2.623495;8.365827;2.000000;4.182913;1.000000;41999336.000000;41999336.000000
135;5.284034;0.631749;2.642017;8.364134;2.000000;4.182067;1.000000;41806824.000000;41806828.000000
136;5.321260;0.638259;2.660630;8.337150;2.000000;4.168575;1.000000;41615224.000000;41615232.000000
137;5.358111;0.641536;2.679056;8.352002;2.000000;4.176001;1.000000;41424024.000000;41424024.000000
138;5.395109;0.647834;2.697555;8.327918;2.000000;4.163959;1.000000;41234440.000000;41234444.000000
139;5.431992;0.653784;2.715996;8.308538;2.000000;4.154269;1.000000;41045840.000000;41045848.000000
140;5.468868;0.659335;2.734434;8.294518;2.000000;4.147259;1.000000;40857812.000000;40857828.000000
141;5.505879;0.663193;2.752939;8.302077;2.000000;4.151038;1.000000;40671284.000000;40671288.000000
142;5.542924;0.668083;2.771462;8.296760;2.000000;4.148380;1.000000;40485680.000000;40485672.000000
143;5.579806;0.672065;2.789903;8.302478;2.000000;4.151239;1.000000;40300444.000000;40300448.000000
144;5.616769;0.675771;2.808384;8.311647;2.000000;4.155823;1.000000;40116904.000000;40116900.000000
145;5.653816;0.679430;2.826908;8.321408;2.000000;4.160704;1.000000;39933808.000000;39933796.000000
146;5.690936;0.683226;2.845468;8.329513;2.000000;4.164756;1.000000;39751868.000000;39751868.000000
147;5.727910;0.687172;2.863955;8.335484;2.000000;4.167742;1.000000;39571096.000000;39571100.000000
148;5.765523;0.690740;2.882761;8.346874;2.000000;4.173437;1.000000;39391052.000000;39391040.000000
149;5.802432;0.694600;2.901216;8.353629;2.000000;4.176814;1.000000;39211924.000000;39211928.000000
150;5.839376;0.698026;2.919688;8.365552;2.000000;4.182776;1.000000;39033764.000000;39033756.000000
151;5.876234;0.702057;2.938117;8.370025;2.000000;4.185013;1.000000;38856508.000000;38856496.000000
152;5.913103;0.707103;2.956551;8.362438;2.000000;4.181219;1.000000;38680488.000000;38680496.000000
153;5.949940;0.711496;2.974970;8.362578;2.000000;4.181289;1.000000;38504640.000000;38504648.000000
154;5.987477;0.715939;2.993739;8.363116;2.000000;4.181558;1.000000;38330340.000000;38330340.000000
155;6.024619;0.720316;3.012309;8.363850;2.000000;4.181925;1.000000;38157084.000000;38157104.000000
156;6.062118;0.725565;3.031059;8.355029;2.000000;4.177515;1.000000;37984104.000000;37984120.000000
157;6.098951;0.730823;3.049476;8.345320;2.000000;4.172660;1.000000;37812356.000000;37812344.000000
158;6.134017;0.736080;3.067009;8.333359;2.000000;4.166680;1.000000;37641340.000000;37641344.000000
159;6.169035;0.741349;3.084518;8.321363;2.000000;4.160682;1.000000;37471516.000000;37471496.000000
160;6.204339;0.746612;3.102170;8.309986;2.000000;4.154993;1.000000;37302364.000000;37302348.000000
161;6.239329;0.751889;3.119665;8.298207;2.000000;4.149103;1.000000;37134208.000000;37134200.000000
162;6.274230;0.757158;3.137115;8.286559;2.000000;4.143279;1.000000;36967296.000000;36967300.000000
163;6.311272;0.761510;3.155636;8.287841;2.000000;4.143920;1.000000;36800668.000000;36800656.000000
164;6.348545;0.765853;3.174272;8.289510;2.000000;4.144755;1.000000;36634696.000000;36634668.000000
165;6.385500;0.770207;3.192750;8.290630;2.000000;4.145315;1.000000;36469968.000000;36469952.000000
166;6.423016;0.774564;3.211508;8.292432;2.000000;4.146216;1.000000;36306232.000000;36306224.000000
167;6.460151;0.779060;3.230076;8.292236;2.000000;4.146118;1.000000;36143188.000000;36143200.000000
168;6.497167;0.783540;3.248584;8.292065;2.000000;4.146032;1.000000;35981220.000000;35981196.000000
169;6.534203;0.788015;3.267101;8.291974;2.000000;4.145987;1.000000;35819700.000000;35819680.000000
170;6.571404;0.792450;3.285702;8.292512;2.000000;4.146256;1.000000;35659428.000000;35659440.000000
171;6.622033;0.797123;3.311016;8.307421;2.000000;4.153711;1.000000;35499912.000000;35499928.000000
172;6.664428;0.801592;3.332214;8.313995;2.000000;4.156998;1.000000;35340584.000000;35340608.000000
173;6.698593;0.806848;3.349296;8.302175;2.000000;4.151088;1.000000;35182544.000000;35182552.000000
174;6.735880;0.811170;3.367940;8.303904;2.000000;4.151952;1.000000;35025788.000000;35025800.000000
175;6.772874;0.815621;3.386437;8.303948;2.000000;4.151974;1.000000;34869008.000000;34869020.000000
176;6.809937;0.819981;3.404969;8.304991;2.000000;4.152495;1.000000;34713492.000000;34713504.000000
177;6.846887;0.824423;3.423444;8.305067;2.000000;4.152533;1.000000;34558760.000000;34558768.000000
178;6.888659;0.828839;3.444330;8.311219;2.000000;4.155609;1.000000;34404508.000000;34404508.000000
179;6.925593;0.833175;3.462796;8.312289;2.000000;4.156145;1.000000;34251516.000000;34251524.000000
180;6.962558;0.837528;3.481279;8.313224;2.000000;4.156612;1.000000;34099028.000000;34099040.000000
181;6.999676;0.841878;3.499838;8.314359;2.000000;4.157179;1.000000;33947364.000000;33947360.000000
182;7.036681;0.846220;3.518340;8.315422;2.000000;4.157711;1.000000;33796212.000000;33796216.000000
183;7.073715;0.850692;3.536858;8.315253;2.000000;4.157626;1.000000;33646568.000000;33646576.000000
184;7.111919;0.855139;3.555960;8.316686;2.000000;4.158343;1.000000;33497198.000000;33497200.000000
185;7.149007;0.859572;3.574503;8.316937;2.000000;4.158469;1.000000;33348542.000000;33348544.000000
186;7.184220;0.864892;3.592110;8.306492;2.000000;4.153246;1.000000;33201018.000000;33201018.000000
187;7.220500;0.870202;3.610250;8.297502;2.000000;4.148751;1.000000;33053742.000000;33053746.000000
188;7.269210;0.883616;3.634605;8.226662;2.000000;4.113331;1.000000;32907200.000000;32907200.000000
189;7.307985;0.888907;3.653993;8.221319;2.000000;4.110659;1.000000;32761748.000000;32761748.000000
190;7.344260;0.894139;3.672130;8.213776;2.000000;4.106888;1.000000;32617378.000000;32617376.000000
191;7.379477;0.899367;3.689738;8.205193;2.000000;4.102596;1.000000;32472950.000000;32472952.000000
192;7.417041;0.903043;3.708520;8.213387;2.000000;4.106693;1.000000;32329774.000000;32329772.000000
193;7.454681;0.906703;3.727341;8.221741;2.000000;4.110871;1.000000;32187276.000000;32187274.000000
194;7.492744;0.910067;3.746372;8.233181;2.000000;4.116590;1.000000;32045264.000000;32045264.000000
195;7.530588;0.913936;3.765294;8.239736;2.000000;4.119868;1.000000;31904036.000000;31904036.000000
196;7.568976;0.918111;3.784488;8.244071;2.000000;4.122036;1.000000;31763628.000000;31763630.000000
197;7.616077;0.921861;3.808039;8.261637;2.000000;4.130819;1.000000;31623992.000000;31623992.000000
198;7.666137;0.926748;3.833069;8.272081;2.000000;4.136041;1.000000;31485022.000000;31485020.000000
199;7.716946;0.931136;3.858473;8.287667;2.000000;4.143834;1.000000;31346756.000000;31346756.000000
200;7.768897;0.935620;3.884448;8.303478;2.000000;4.151739;1.000000;31209298.000000;31209300.000000
201;7.820745;0.939997;3.910373;8.319969;2.000000;4.159984;1.000000;31072380.000000;31072380.000000
202;7.871446;0.945396;3.935723;8.326081;2.000000;4.163040;1.000000;30936092.000000;30936092.000000
203;7.923488;0.949739;3.961744;8.342809;2.000000;4.171404;1.000000;30800848.000000;30800848.000000
204;7.971593;0.954101;3.985796;8.355082;2.000000;4.177541;1.000000;30665896.000000;30665896.000000
205;8.008451;0.959655;4.004226;8.345139;2.000000;4.172570;1.000000;30531778.000000;30531776.000000
206;8.045398;0.964033;4.022699;8.345560;2.000000;4.172780;1.000000;30398436.000000;30398438.000000
207;8.082314;0.968519;4.041157;8.345023;2.000000;4.172511;1.000000;30265474.000000;30265474.000000
208;8.119509;0.972892;4.059754;8.345745;2.000000;4.172872;1.000000;30133568.000000;30133568.000000
209;8.156756;0.978547;4.078378;8.335583;2.000000;4.167791;1.000000;30002212.000000;30002212.000000
210;8.194923;0.984603;4.097462;8.323076;2.000000;4.161538;1.000000;29871164.000000;29871164.000000
211;8.230425;0.989919;4.115212;8.314238;2.000000;4.157119;1.000000;29741224.000000;29741224.000000
212;8.266485;0.995154;4.133243;8.306737;2.000000;4.153369;1.000000;29612132.000000;29612132.000000
213;8.303926;1.000453;4.151963;8.300162;2.000000;4.150081;1.000000;29483054.000000;29483056.000000
214;8.340037;1.005715;4.170019;8.292641;2.000000;4.146321;1.000000;29355188.000000;29355190.000000
215;8.374708;1.010962;4.187354;8.283902;2.000000;4.141951;1.000000;29227772.000000;29227774.000000
216;8.412197;1.016231;4.206098;8.277835;2.000000;4.138918;1.000000;29100962.000000;29100960.000000
217;8.455691;1.020038;4.227846;8.289585;2.000000;4.144793;1.000000;28974806.000000;28974808.000000
218;8.493108;1.024388;4.246554;8.290907;2.000000;4.145454;1.000000;28849212.000000;28849214.000000
219;8.531083;1.029691;4.265542;8.285088;2.000000;4.142544;1.000000;28724154.000000;28724154.000000
220;8.567719;1.035479;4.283860;8.274162;2.000000;4.137081;1.000000;28600220.000000;28600218.000000
221;8.603805;1.040716;4.301903;8.267198;2.000000;4.133599;1.000000;28476400.000000;28476400.000000
222;8.642512;1.045107;4.321256;8.269500;2.000000;4.134750;1.000000;28353390.000000;28353388.000000
223;8.680242;1.049465;4.340121;8.271112;2.000000;4.135556;1.000000;28230768.000000;28230770.000000
224;8.718502;1.053861;4.359251;8.272915;2.000000;4.136458;1.000000;28108998.000000;28109000.000000
225;8.756028;1.058219;4.378014;8.274303;2.000000;4.137152;1.000000;27987788.000000;27987788.000000
226;8.793593;1.062577;4.396797;8.275724;2.000000;4.137862;1.000000;27867210.000000;27867210.000000
227;8.831887;1.066887;4.415943;8.278183;2.000000;4.139092;1.000000;27747210.000000;27747210.000000
228;8.871424;1.071205;4.435712;8.281725;2.000000;4.140863;1.000000;27627804.000000;27627804.000000
229;8.909612;1.075546;4.454806;8.283801;2.000000;4.141901;1.000000;27509016.000000;27509016.000000
230;8.946802;1.079863;4.473401;8.285127;2.000000;4.142563;1.000000;27390880.000000;27390880.000000
231;8.984114;1.084191;4.492057;8.286470;2.000000;4.143235;1.000000;27273278.000000;27273278.000000
232;9.021365;1.088513;4.510683;8.287789;2.000000;4.143895;1.000000;27156388.000000;27156388.000000
233;9.058647;1.092875;4.529323;8.288820;2.000000;4.144410;1.000000;27040030.000000;27040030.000000
234;9.096700;1.097207;4.548350;8.290776;2.000000;4.145388;1.000000;26923988.000000;26923988.000000
235;9.133784;1.101517;4.566892;8.292004;2.000000;4.146002;1.000000;26809140.000000;26809140.000000
236;9.171341;1.105824;4.585671;8.293671;2.000000;4.146836;1.000000;26694436.000000;26694436.000000
237;9.208279;1.110174;4.604139;8.294449;2.000000;4.147225;1.000000;26580012.000000;26580014.000000
238;9.245213;1.114589;4.622606;8.294727;2.000000;4.147364;1.000000;26466492.000000;26466492.000000
239;9.282055;1.118907;4.641027;8.295643;2.000000;4.147822;1.000000;26353582.000000;26353586.000000
240;9.319966;1.123592;4.659983;8.294792;2.000000;4.147396;1.000000;26241342.000000;26241344.000000
241;9.357424;1.127780;4.678712;8.297210;2.000000;4.148605;1.000000;26129450.000000;26129450.000000
242;9.394647;1.132135;4.697324;8.298169;2.000000;4.149084;1.000000;26018162.000000;26018166.000000
243;9.431754;1.136593;4.715877;8.298269;2.000000;4.149134;1.000000;25907264.000000;25907272.000000
244;9.469061;1.140934;4.734530;8.299393;2.000000;4.149696;1.000000;25797216.000000;25797220.000000
245;9.506158;1.146306;4.753079;8.292859;2.000000;4.146430;1.000000;25687582.000000;25687584.000000
246;9.543605;1.150694;4.771803;8.293781;2.000000;4.146890;1.000000;25578586.000000;25578586.000000
247;9.580671;1.155079;4.790335;8.294385;2.000000;4.147192;1.000000;25469918.000000;25469918.000000
248;9.618023;1.159478;4.809012;8.295134;2.000000;4.147567;1.000000;25361916.000000;25361912.000000
249;9.655197;1.163826;4.827599;8.296080;2.000000;4.148040;1.000000;25254516.000000;25254516.000000
250;9.692255;1.168158;4.846127;8.297044;2.000000;4.148522;1.000000;25147516.000000;25147512.000000
251;9.737058;1.172525;4.868529;8.304351;2.000000;4.152175;1.000000;25041208.000000;25041206.000000
252;9.783062;1.176892;4.891531;8.312628;2.000000;4.156314;1.000000;24935470.000000;24935468.000000
253;9.822183;1.181188;4.911091;8.315511;2.000000;4.157755;1.000000;24829908.000000;24829910.000000
254;9.857731;1.186535;4.928866;8.307999;2.000000;4.153999;1.000000;24725174.000000;24725174.000000
255;9.893163;1.191940;4.946581;8.300054;2.000000;4.150027;1.000000;24620866.000000;24620864.000000
256;9.929373;1.197232;4.964687;8.293611;2.000000;4.146806;1.000000;24516936.000000;24516936.000000
257;9.964173;1.202525;4.982087;8.286046;2.000000;4.143023;1.000000;24413706.000000;24413708.000000
258;9.999941;1.207773;4.999970;8.279653;2.000000;4.139827;1.000000;24310820.000000;24310822.000000
259;10.038221;1.213132;5.019111;8.274631;2.000000;4.137316;1.000000;24208844.000000;24208844.000000
260;10.088368;1.218502;5.044184;8.279320;2.000000;4.139660;1.000000;24107042.000000;24107038.000000
261;10.142057;1.234918;5.071028;8.212735;2.000000;4.106367;1.000000;24005584.000000;24005582.000000
262;10.194874;1.239305;5.097437;8.226283;2.000000;4.113142;1.000000;23904792.000000;23904792.000000
263;10.245280;1.243819;5.122640;8.236956;2.000000;4.118478;1.000000;23804912.000000;23804908.000000
264;10.283928;1.248961;5.141964;8.233988;2.000000;4.116994;1.000000;23704916.000000;23704914.000000
265;10.322328;1.253358;5.161164;8.235735;2.000000;4.117867;1.000000;23605540.000000;23605540.000000
266;10.357649;1.258815;5.178825;8.228094;2.000000;4.114047;1.000000;23506894.000000;23506898.000000
267;10.394851;1.261752;5.197426;8.238427;2.000000;4.119213;1.000000;23408652.000000;23408652.000000
268;10.433001;1.265269;5.216501;8.245678;2.000000;4.122839;1.000000;23310736.000000;23310740.000000
269;10.470373;1.268913;5.235186;8.251453;2.000000;4.125726;1.000000;23213542.000000;23213542.000000
270;10.517986;1.275767;5.258993;8.244444;2.000000;4.122222;1.000000;23116444.000000;23116442.000000
